瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥历扁柯(∑C),弥绊扁柯(∑C),碍荐 拌加矫埃(hr),10盒 弥促 碍荐樊(mm),1矫埃 弥促碍荐樊(mm),弥措 鉴埃 浅加(m/s),弥措 浅加(m/s),弥促浅氢(16规困),乞闭 捞浇痢柯档(∑C),弥家 惑措嚼档(%),乞闭 惑措嚼档(%),钦拌 老炼矫埃(hr),1矫埃 弥促老荤樊(MJ/m2)
236,何咯,1994-09-07,20.7,13.5,29,,,,3.3,2.1,270,15.8,43,75.8,10.4,
236,何咯,1994-09-08,21.3,15.1,29.2,,,,5.2,2.4,340,16.9,44,79.3,9.6,
236,何咯,1994-09-09,21.8,17,29.6,,,,5.5,2.7,290,17.9,48,81.5,6.9,
236,何咯,1994-09-10,20.6,16.9,24.2,2.93,1,3,7.6,4.2,320,18.2,71,85.8,0,
236,何咯,1994-09-11,19.3,13.6,25.3,,,,7.2,3.7,290,14.4,42,76,6.5,
236,何咯,1994-09-12,17.9,12.1,25.8,,,,6.9,3.2,340,12.1,30,73.3,9,
236,何咯,1994-09-13,17.1,8.9,25,,,,5.1,2.7,340,10.8,36,70.5,10.2,
236,何咯,1994-09-14,19.3,11.7,26.5,,,,6.6,3.8,360,12,42,64,11.4,
236,何咯,1994-09-15,19.9,13.5,26.4,,,,6.9,4.4,360,10.9,36,57.3,11.1,
236,何咯,1994-09-16,19.2,11.2,26.4,,,,6.6,3.5,320,10.7,41,58.5,8.9,
236,何咯,1994-09-17,20.6,13.3,26.7,.42,0,0,6.3,3.1,320,14.2,42,67.8,4.1,
236,何咯,1994-09-18,20.2,14.8,27,,,,6.6,4.1,230,15.7,48,77.3,9,
236,何咯,1994-09-19,19.6,14.3,27.7,,,,7.1,4.4,270,15.4,42,80,7.8,
236,何咯,1994-09-20,17.8,12.6,25.4,.85,7.5,15.5,8.5,4.2,140,15.7,61,88,1.2,
236,何咯,1994-09-21,18.1,13.1,25.1,,,,5.2,2.6,320,13.7,41,79,7,
236,何咯,1994-09-22,16.5,9.2,26,,,,6.5,4,250,12.3,37,78.8,8.8,
236,何咯,1994-09-23,15.8,9.1,23.9,,,,6,3.8,270,10.7,40,74.5,10.6,
236,何咯,1994-09-24,13.7,8.3,20.4,1.28,1.5,1.5,8.1,3.4,140,11.1,54,86,7.5,
236,何咯,1994-09-25,14.1,7.8,23.7,,,,4.3,2.4,200,10.8,49,83,6.1,
236,何咯,1994-09-26,15.2,9.2,23.8,,,,5.9,3.4,200,12.2,52,84.3,8.8,
236,何咯,1994-09-27,15.8,8.5,26,,,,7.1,3.1,50,8.4,25,68.3,9.8,
236,何咯,1994-09-28,17.7,8.3,25.9,,,,6.1,3.8,340,9.8,33,64.3,10.4,
236,何咯,1994-09-29,18.4,11.4,24.5,,,,7.5,3.5,50,10.7,43,61.8,10.5,
236,何咯,1994-09-30,14.3,7.6,23.7,,,,4.8,2.9,180,10.1,41,77.5,9,
236,何咯,1994-10-01,14.5,6.5,24.5,,,,4.8,3.2,250,10.5,45,79.5,7.3,
236,何咯,1994-10-02,14.9,8.9,25.1,,,,3.9,2,270,10.9,43,80,7.6,
236,何咯,1994-10-03,16.1,9.3,24.6,,,,5.9,3.5,320,11.6,44,76.8,4.6,
236,何咯,1994-10-04,15.4,8.7,21,1.92,3,7,7.2,4.6,250,9.9,41,71.8,6.6,
236,何咯,1994-10-05,13.9,7.7,22.7,,,,9.3,5.8,250,8.7,35,74.8,9.3,
236,何咯,1994-10-06,16.4,9.3,24.7,.55,5,5,8,4.7,90,9.7,26,70.3,9.8,
236,何咯,1994-10-07,15.1,9.5,21.2,,,,2.8,1.8,180,11.9,59,82.3,2.7,
236,何咯,1994-10-08,16.2,10,25.9,,,,5.2,3.7,340,8.7,27,68.5,7.7,
236,何咯,1994-10-09,18.2,11.1,25.8,,,,7.3,4.3,340,10.2,38,61,6.6,
236,何咯,1994-10-10,18,14.7,20.6,1.8,.5,1,6,3.3,360,12.2,58,69,0,
236,何咯,1994-10-11,18.2,16.3,21.8,8.58,6,15.5,6.6,3.7,340,14.2,61,77.8,0,
236,何咯,1994-10-12,16.7,11.9,19.9,10.87,1.5,8,14.4,6.4,230,14.3,68,85.5,1,
236,何咯,1994-10-13,16.8,11.4,24,,,,7.2,4.2,200,14,58,85,8.5,
236,何咯,1994-10-14,16,10.7,23.2,,,,2.9,1.8,290,13.1,56,84.3,5.7,
236,何咯,1994-10-15,14.6,9.2,19.3,.83,0,0,4.8,2.7,20,11.8,68,83.5,.7,
236,何咯,1994-10-16,16.7,12.6,21.5,7.67,4.5,11.5,12.2,7.6,320,14.5,72,86.8,.7,
236,何咯,1994-10-17,16,11.3,21.8,,,,5.3,3,360,12.1,56,78.5,3,
236,何咯,1994-10-18,14.3,8.9,21.9,,,,3.6,2.4,180,10.3,46,79.8,7.4,
236,何咯,1994-10-19,15.2,11.7,21.3,2.63,.5,.5,5.9,4.2,270,11.2,40,79,4.2,
236,何咯,1994-10-20,12.9,7.5,19.6,1.05,2,4,8,4.7,70,9.1,46,80,8.2,
236,何咯,1994-10-21,8.1,6.6,11.3,14.03,2.5,4,7.7,4.1,20,6.4,73,89,0,
236,何咯,1994-10-22,9.7,4.5,18.9,,,,5.5,3.7,110,6.4,46,75,7.2,
236,何咯,1994-10-23,9.6,3.6,19.8,,,,3.8,1.9,180,5.3,34,79.3,8.3,
236,何咯,1994-10-24,12.1,4.2,20.9,,,,7.4,3.7,70,6.3,42,69.8,9.7,
236,何咯,1994-10-25,10.4,4.3,18.8,,,,6,3.8,360,5.1,42,72.3,10.1,
236,何咯,1994-10-26,10.5,2.3,19.6,,,,5.9,2.9,360,5.6,39,75.5,9.9,
236,何咯,1994-10-27,10.4,2.9,20.8,,,,5.3,2.7,250,5.8,35,78,8.5,
236,何咯,1994-10-28,9.7,3.6,19.7,,,,4.3,2.5,200,6.7,56,83.3,4.6,
236,何咯,1994-10-29,9.1,2.4,17.3,,,,4.3,2.6,290,4.5,38,77.8,9.1,
236,何咯,1994-10-30,9.1,1.5,17.8,,,,5.6,3.4,290,2.8,34,69.8,8.9,
236,何咯,1994-10-31,7.3,-.9,17.9,,,,5.3,2.7,50,.8,26,70.5,9.7,
236,何咯,1994-11-01,7.9,-.5,18.8,,,,3.2,2.3,270,2.6,32,73.3,9.5,
236,何咯,1994-11-02,10.8,3,19,.33,,,7.9,4.7,200,6,33,76.8,9.1,
236,何咯,1994-11-03,9,1.7,18.3,,,,7.7,4.5,320,3.7,27,75.3,9.7,
236,何咯,1994-11-04,5.8,-1.8,17.4,,,,3.5,2.2,180,.1,23,73.8,9.1,
236,何咯,1994-11-05,9.4,3.1,17.8,,,,7.9,4.5,200,5.9,52,80,2.4,
236,何咯,1994-11-06,14.4,9.6,21,,,,8.6,5.3,110,8,34,69.3,6.6,
236,何咯,1994-11-07,7.4,.2,16.1,,,,7.8,4.3,320,.5,27,68.3,9.6,
236,何咯,1994-11-08,7,-1.6,19.7,,,,3.3,1.8,250,.9,23,73,9.8,
236,何咯,1994-11-09,7.4,-1.2,16.9,,,,1.9,1.1,180,5.3,57,87.8,1.6,
236,何咯,1994-11-10,12.5,5.6,21.5,,,,4.4,2.9,230,9.9,52,86.8,7.5,
236,何咯,1994-11-11,10,4.6,17.8,,,,4.4,2.5,270,6.6,42,82.8,6.9,
236,何咯,1994-11-12,10.6,4.1,18,,,,5.6,2.7,360,6.4,41,77.8,.7,
236,何咯,1994-11-13,11.1,5.2,17.9,,,,5.1,2.6,340,3.2,26,61.5,8.8,
236,何咯,1994-11-14,8.5,5.7,10.9,4.38,,,6.2,3.3,360,6.9,77,89.5,0,
236,何咯,1994-11-15,7.6,6.5,8.8,10.67,,,7.1,3.2,360,5,66,84,0,
236,何咯,1994-11-16,10.1,5.9,15,,,,4.9,3.1,360,5.8,58,75.5,0,
236,何咯,1994-11-17,11,4,19,2.4,,,4.2,2.3,180,7.6,50,81.8,6,
236,何咯,1994-11-18,12.4,9.9,14.6,4.3,,,7.4,4.9,270,10.8,78,89.8,0,
236,何咯,1994-11-19,8.6,4.4,15.8,,,,5.8,3.2,290,5.9,42,85.3,4.6,
236,何咯,1994-11-20,6.5,1.1,14.8,,,,7.5,3.8,320,1.8,32,78.8,6.9,
236,何咯,1994-11-21,4.3,-.1,13.2,,,,4.9,3,20,.1,35,79.3,8.4,
236,何咯,1994-11-22,3.3,-2,12.1,,,,4.6,2.8,320,-.6,36,79,7.6,
236,何咯,1994-11-23,3.5,-3.1,14.6,,,,2.5,1.6,250,-3.7,25,65,9.4,
236,何咯,1994-11-24,7.6,3.2,12.8,3.42,,,6.8,4.4,270,5.8,59,86,.9,
236,何咯,1994-11-25,7.8,-1.6,12.3,,,,5.7,3.4,320,1.9,32,65,8.1,
236,何咯,1994-11-26,1.7,-3.4,10.4,,,,7.1,3.7,320,-3.6,27,74.3,8.8,
236,何咯,1994-11-27,1.1,-5.5,10.8,,,,3.4,2.3,20,-3.2,35,79,8.7,
236,何咯,1994-11-28,4.3,-1.3,11.1,,,,3.6,1.4,180,1.6,56,84.8,.6,
236,何咯,1994-11-29,5.4,0,14.6,,,,3.1,1.8,290,.6,41,76,7.2,
236,何咯,1994-11-30,5.5,-.8,14.9,,,,2.6,1.9,270,2.9,66,85,4,
236,何咯,1994-12-01,9.1,3.5,15.6,1.13,,,4,2.3,180,7.1,75,88.3,3,
236,何咯,1994-12-02,4.1,-2.2,10.5,.17,,,8.5,4.7,320,1.3,64,82.8,6.2,
236,何咯,1994-12-03,-2,-5.3,3.6,,,,6.6,3.5,50,-4.8,70,81.8,7.8,
236,何咯,1994-12-04,-.5,-6.4,4.2,4.67,,,4.1,2.9,20,-3,55,82.5,3.9,
236,何咯,1994-12-05,2,-4,7.2,.67,,,8.2,3.9,320,-1.6,44,78,7.6,
236,何咯,1994-12-06,2.6,-5.8,11.1,,,,6.8,4.3,180,-1.3,53,78.8,8.4,
236,何咯,1994-12-07,9.3,3.3,15.1,.58,,,6,4,290,3.4,37,70.3,5.8,
236,何咯,1994-12-08,6,-1.6,14.1,5.17,,,2.9,1.6,270,2.7,46,83,3.8,
236,何咯,1994-12-09,8.4,1.9,14,5.75,,,6.3,3.9,320,3.5,33,77,5,
236,何咯,1994-12-10,4.6,-1.7,13.7,,,,5.8,3.5,20,1.4,46,82.5,7.1,
236,何咯,1994-12-11,7.5,1.2,14.1,.58,,,4.9,2.7,320,4.1,49,81.3,2.2,
236,何咯,1994-12-12,6.1,2.3,7.7,,,,6.1,3.7,320,3.1,64,82.3,0,
236,何咯,1994-12-13,.6,-3.1,3.9,,,,7.5,4.8,290,-4.3,50,67.8,3.2,
236,何咯,1994-12-14,-.3,-2.6,2.1,8.65,,,4.2,2.2,340,-1.8,70,90.8,0,
236,何咯,1994-12-15,-4.3,-7.1,-1.3,,,,4.9,2.8,50,-10.4,44,63.8,7.5,
236,何咯,1994-12-16,-6.5,-11.6,-1.4,,,,4.4,2.5,360,-13.2,39,62.3,6.8,
236,何咯,1994-12-17,-4.5,-8.1,1.7,,,,6.2,3.3,360,-9.5,48,68.8,5.4,
236,何咯,1994-12-18,-4.9,-9.5,2.5,,,,6.6,3.4,20,-8.9,44,77.5,7.5,
236,何咯,1994-12-19,-4.1,-10.4,2.1,,,,4.6,2.5,90,-9.9,31,65.3,7.6,
236,何咯,1994-12-20,-1.7,-8,4.7,,,,3.8,2.1,70,-5.8,48,75.3,5.6,
236,何咯,1994-12-21,-.3,-4.5,6.5,,,,4.8,1.7,110,-3,53,84,1.7,
236,何咯,1994-12-22,-.1,-5.6,5.8,,,,2.2,1.5,50,-2.8,63,83.5,.3,
236,何咯,1994-12-23,2.6,-1.8,12.2,,,,2.2,1.3,70,-.4,50,81,6.3,
236,何咯,1994-12-24,3.5,-3,14.3,,,,4.2,2.8,70,.9,58,84.8,5.9,
236,何咯,1994-12-25,5,-1.7,11.8,,,,6.8,3.4,20,1.5,51,80,6.7,
236,何咯,1994-12-26,3.6,-.3,4.9,3.2,,,5,3,360,1.3,71,85.3,0,
236,何咯,1994-12-27,1.2,-2.7,8.1,,,,4.4,2.9,90,-2.2,42,81.3,5.3,
236,何咯,1994-12-28,-.9,-5.8,7.3,,,,5.8,3.3,110,-5.9,33,74.3,8.1,
236,何咯,1994-12-29,-2,-8.2,6.7,,,,3.6,2.4,50,-7.7,21,70.5,8,
236,何咯,1994-12-30,1,-4.3,4.3,,,,5.3,3.7,20,-6.8,44,56.3,0,
236,何咯,1994-12-31,0,-6.4,4.5,,,,7.3,3.6,110,-5.1,40,70.8,6.9,
236,何咯,1995-01-01,-3.5,-9.2,4.8,,,,4.6,1.5,70,-7,43,78.8,7.9,
236,何咯,1995-01-02,-2.3,-8.5,6.1,,,,3.6,1.7,70,-5.4,54,80.8,7.7,
236,何咯,1995-01-03,-.2,-1.9,1.6,9.97,,,3,2,50,-1.3,82,93,0,
236,何咯,1995-01-04,.2,-1.5,4,4.92,,,7.2,4.3,90,-1,47,91.5,1.6,
236,何咯,1995-01-05,-2.3,-7.5,2.4,8.28,,,5.7,3.4,70,-4.4,54,85.8,2.5,
236,何咯,1995-01-06,-5.4,-12,3.3,,,,4.5,3,70,-9,43,78.3,7.8,
236,何咯,1995-01-07,-.1,-6.3,9,,,,1.5,.9,70,-2.2,68,86,5.3,
236,何咯,1995-01-08,3.9,-.9,12.5,,,,5.8,3.6,90,1.4,57,85.8,3.4,
236,何咯,1995-01-09,1.3,-3.2,6.4,,,,9.2,5.8,110,-4.8,42,72.3,5.4,
236,何咯,1995-01-10,-2.5,-5.7,1.9,,,,8.2,4.9,110,-8.9,39,63.3,7.3,
236,何咯,1995-01-11,-4.2,-9.5,.6,.25,,,4.1,2.8,50,-8.3,45,77.3,6.3,
236,何咯,1995-01-12,-1.6,-7.7,5.6,1.67,,,7.7,4.8,90,-5.5,34,77,7.2,
236,何咯,1995-01-13,-2.9,-9.6,1.3,,,,8.1,4.3,110,-8.4,41,67.5,7,
236,何咯,1995-01-14,-4.5,-8.1,1,,,,8.9,4.1,110,-10.3,36,65.5,8,
236,何咯,1995-01-15,-2.6,-9,5.1,,,,4.5,2.5,70,-8.7,28,68,8,
236,何咯,1995-01-16,-.4,-5.4,6.9,,,,5.4,3.1,70,-5.3,41,72.3,6.3,
236,何咯,1995-01-17,-2.8,-8,5.7,,,,4.7,2.8,110,-8.5,29,68.3,7.7,
236,何咯,1995-01-18,-2.3,-6.5,6.9,,,,8.4,4.9,90,-6.2,40,75.8,5.4,
236,何咯,1995-01-19,-3.2,-9.8,2.1,,,,5.1,2.4,110,-9.2,40,66.8,8.2,
236,何咯,1995-01-20,-1.7,-6.9,6,,,,3.7,2,90,-7,45,68.3,6.7,
236,何咯,1995-01-21,.2,-5.3,4.8,1.07,,,5.7,3.3,20,-5.2,46,68.5,0,
236,何咯,1995-01-22,2.2,.5,4.2,7.75,,,7.8,3.9,110,.6,75,89,0,
236,何咯,1995-01-23,1.5,-1.9,6.4,,,,9.2,5.3,110,-3.4,34,73.3,7.9,
236,何咯,1995-01-24,-1.5,-6.2,3.3,,,,6.6,4.2,90,-7.1,42,68,6.2,
236,何咯,1995-01-25,-2,-8.8,6.4,,,,4.3,2.5,70,-6.3,42,75,6.8,
236,何咯,1995-01-26,-1.7,-8.2,2,,,,7.6,3.6,110,-9.5,36,55.8,8.7,
236,何咯,1995-01-27,-3.9,-10.9,3.6,.23,,,7.1,4,70,-9.6,37,68,6.3,
236,何咯,1995-01-28,-5.3,-9.8,.4,,,,7.3,3.8,110,-10.9,33,67.8,8.6,
236,何咯,1995-01-29,-6.1,-13.2,-.3,3.73,,,7.9,4.7,110,-8.7,52,79.3,4.2,
236,何咯,1995-01-30,-8.8,-15.8,-.4,,,,5.3,3.2,70,-13.4,38,72.5,8.6,
236,何咯,1995-01-31,-6.3,-13.4,2.9,,,,7.5,4,110,-10.5,37,73.8,5.7,
236,何咯,1995-02-01,-5.4,-11.7,2.3,,,,3.5,2.1,70,-10,44,72,8.5,
236,何咯,1995-02-02,-4.2,-9.5,4.5,,,,3.4,1.9,70,-9.2,36,71.8,8.1,
236,何咯,1995-02-03,-3.2,-9.5,5.3,,,,4.6,3.2,90,-7.9,44,72.3,6.8,
236,何咯,1995-02-04,-3.4,-8.6,3.9,,,,7.4,3.6,140,-8.5,43,70.5,5.5,
236,何咯,1995-02-05,-3.8,-9,3.3,,,,6.6,4.6,110,-9.2,36,69,7.6,
236,何咯,1995-02-06,-2.9,-8.7,6.2,,,,9.1,5,110,-7.7,34,72.5,8.6,
236,何咯,1995-02-07,-1.1,-8.1,9.8,,,,4.7,2.6,70,-5.3,41,74.8,8.3,
236,何咯,1995-02-08,.5,-6.3,9.3,,,,2.9,1.7,90,-4.4,46,71.8,4.1,
236,何咯,1995-02-09,1.5,-4.2,10.4,,,,5.6,3.4,90,-4,32,70.3,7.9,
236,何咯,1995-02-10,.6,-6.3,10,,,,3.9,1.8,70,-4.6,40,71,6,
236,何咯,1995-02-11,2.2,-4.7,12.7,,,,4.6,2.7,70,-2,50,75.5,6.2,
236,何咯,1995-02-12,1.4,-.8,3.7,8.92,,,4.2,2.1,110,-1.1,68,83,0,
236,何咯,1995-02-13,.3,-3.5,7.8,,,,5.6,3.4,70,-2.8,41,81,4.9,
236,何咯,1995-02-14,-.8,-6.3,6.8,,,,5.8,3.3,70,-4.9,38,74.8,9.4,
236,何咯,1995-02-15,-.5,-4.7,6.2,.83,,,9.4,4.9,110,-7.7,30,65.8,8.8,
236,何咯,1995-02-16,-1,-6.5,5,,,,7,4.4,110,-6.6,37,68.3,8.3,
236,何咯,1995-02-17,-.7,-7,7.9,,,,4.5,2.3,70,-5.6,45,71.5,8.7,
236,何咯,1995-02-18,.7,-4.3,8.2,,,,4.8,2.9,20,-4.9,40,66.8,2.2,
236,何咯,1995-02-19,2.2,-5.8,12.2,,,,6.1,3.4,140,-4.3,28,66.8,8.4,
236,何咯,1995-02-20,.3,-6.3,9,,,,6.6,3.7,110,-6.5,34,64.5,6.6,
236,何咯,1995-02-21,-.2,-6.7,8,,,,4.2,2.5,50,-6.4,36,65.5,8.9,
236,何咯,1995-02-22,.1,-6.6,9.6,,,,5,2.6,50,-6.7,34,62.8,8.9,
236,何咯,1995-02-23,.5,-6,10.3,,,,4.8,2.9,90,-7,28,62.5,7.8,
236,何咯,1995-02-24,1.8,-4.9,11.1,,,,4.2,2.5,90,-6.2,24,59.8,8.7,
236,何咯,1995-02-25,2,-2.9,8.7,3.25,,,7.1,3.4,50,-4.2,35,64.8,0,
236,何咯,1995-02-26,2.8,-4.2,7,,,,8.1,4.8,70,-5,37,57.3,8.8,
236,何咯,1995-02-27,1.3,-6.8,9.8,,,,4.1,2.6,50,-6.3,29,62,7.1,
236,何咯,1995-02-28,3,0,6.9,5.22,,,7,4.5,70,-2.5,43,68.3,.4,
236,何咯,1995-03-01,.8,-4.9,8.1,,,,5,3.8,50,-4.7,37,69.3,8.9,
236,何咯,1995-03-02,1.9,-5,10.8,,,,4.5,2.6,70,-5.6,25,62.8,8.3,
236,何咯,1995-03-03,.1,-4.2,6.9,,,,8.4,3.9,90,-6.4,34,65,7.4,
236,何咯,1995-03-04,.7,-4.3,6.7,3.13,,,7.6,4.7,90,-6.2,35,62.3,6.3,
236,何咯,1995-03-05,1.3,-5.9,9.5,,,,8.4,5.2,70,-4.4,43,68,7.9,
236,何咯,1995-03-06,5.2,-.9,12,,,,5.8,3.3,90,.5,38,75,5.4,
236,何咯,1995-03-07,4.3,-3.1,16.4,,,,6.5,3.4,110,-1.1,34,73.3,7.6,
236,何咯,1995-03-08,4.8,-2.3,18.2,,,,5.5,2.9,70,-2.7,24,65.3,6.7,
236,何咯,1995-03-09,5.9,-.3,14,10.33,,,10.2,5.1,20,-.4,27,64.5,0,
236,何咯,1995-03-10,5.6,2.9,8.2,4.62,,,13.9,7.9,110,-2.9,36,55.8,7,
236,何咯,1995-03-11,5.5,1,10.4,.25,,,6.9,4.6,70,-1.7,45,59.5,5.7,
236,何咯,1995-03-12,4.6,-.8,9.1,.3,,,8.7,4.7,110,-2.1,44,62.5,2.7,
236,何咯,1995-03-13,2.7,-2.8,12.5,,,,6.7,4.4,70,-2.9,41,69.5,7.5,
236,何咯,1995-03-14,3.6,-2.8,13.2,,,,5.2,3,70,-3.2,36,63.5,7.3,
236,何咯,1995-03-15,7.9,-2.4,17.4,.6,,,8.8,4.7,50,-1.5,28,56.3,7.4,
236,何咯,1995-03-16,7.7,5.3,10,11.33,,,7.6,4.6,20,2.2,52,68.8,0,
236,何咯,1995-03-17,1.4,-2.5,5.4,,,,8.8,4.9,90,-8.1,28,50,10.2,
236,何咯,1995-03-18,.2,-5.6,7.9,.1,,,9.9,5.2,90,-5.5,35,67,7,
236,何咯,1995-03-19,2,-5.1,10.8,,,,9.4,5.6,70,-5.2,25,63,9.8,
236,何咯,1995-03-20,7.6,-1.6,14.5,,,,12.6,8.1,70,-1.1,36,54.5,8.6,
236,何咯,1995-03-21,11.1,3.7,18.1,.38,,,12.2,6.9,70,4.9,42,66.5,5,
236,何咯,1995-03-22,10.8,9.2,14.5,,,,5.2,3.2,360,5.4,55,69.8,0,
236,何咯,1995-03-23,11.9,7.6,17.3,,,,5.1,3.1,90,5.4,51,65.3,0,
236,何咯,1995-03-24,8.2,4.5,10.6,1.5,,,6.8,4.4,160,3.1,58,70,0,
236,何咯,1995-03-25,5.6,3.4,9.9,.67,,,5,2.6,160,.4,51,68.8,2.2,
236,何咯,1995-03-26,4.7,-2.9,10.4,,,,8.4,5,90,-1.4,36,66,10.3,
236,何咯,1995-03-27,5.8,-1.9,12.9,.37,,,8.4,5.4,110,-1.6,25,60.3,1.9,
236,何咯,1995-03-28,5.3,-4.2,13.4,,,,4.7,2.8,70,-4.3,27,53.8,8.3,
236,何咯,1995-03-29,10.2,4,17.6,,,,5.2,2.8,140,1.2,34,54.3,7,
236,何咯,1995-03-30,9,3.3,17.3,,,,4.5,2.5,160,.8,38,57.8,3.6,
236,何咯,1995-03-31,4.7,.7,9.6,2.62,,,8.8,5.7,110,-.9,40,67.8,2,
236,何咯,1995-04-01,6.2,-2.9,12.1,,,,8.5,4.7,90,-3.1,28,54.3,9.9,
236,何咯,1995-04-02,4.6,-1,9.3,,,,9.4,6,110,-6.9,26,43,10.5,
236,何咯,1995-04-03,3.8,-5,12.8,,,,7.9,4.8,90,-4.5,26,58.5,10.8,
236,何咯,1995-04-04,5.4,-4.4,17.1,,,,7.3,3.5,90,-3.5,24,59,10.7,
236,何咯,1995-04-05,4.4,-2.8,16.3,,,,5,3,90,-3.6,23,60.5,7.5,
236,何咯,1995-04-06,3.3,-3.6,14.3,1.17,.5,.5,7.5,4.1,90,-2.2,45,67.3,3.5,
236,何咯,1995-04-07,7,-2.1,16.8,,,,7.8,4.7,90,-.7,28,61.3,10.4,
236,何咯,1995-04-08,12,.2,22.2,,,,10.8,7.3,70,1.9,25,53.3,9.7,
236,何咯,1995-04-09,11.5,2.2,16.8,,,,7.6,4.3,90,-1.4,20,44,3.9,
236,何咯,1995-04-10,7.2,-2.7,15.9,,,,7,3.4,110,-3.9,20,49.8,10.4,
236,何咯,1995-04-11,5,-.9,10,5.83,1,3,6,3.6,110,-.5,44,67.8,.6,
236,何咯,1995-04-12,7.7,2.9,13.4,1.08,.5,.5,10,4.6,90,2,44,68.5,9.5,
236,何咯,1995-04-13,9.6,.9,21,,,,6.9,3.8,70,1.6,22,64,7.4,
236,何咯,1995-04-14,15,8.5,22.6,2.05,0,0,6.1,3.1,50,5.6,35,54.5,6.1,
236,何咯,1995-04-15,13.8,5.2,24,,,,8,4.6,70,5.4,34,63.8,9.2,
236,何咯,1995-04-16,12.1,6.5,20.5,,,,6.7,4.1,90,6.6,43,70.3,6.4,
236,何咯,1995-04-17,13.4,7.8,24,,,,6.3,3.3,70,4.6,21,60.8,8.2,
236,何咯,1995-04-18,11.6,4.1,21.7,1.42,0,0,7.2,4.5,90,5.3,36,66.8,4.4,
236,何咯,1995-04-19,10,2.3,16.9,,,,10.1,4.9,110,-1.5,22,47,11.1,
236,何咯,1995-04-20,9.6,-1.8,19.9,,,,4.4,2.7,70,-1.2,20,52.8,11.2,
236,何咯,1995-04-21,9.2,1.3,18,11.33,1,5,9,5.5,20,4.2,43,70.8,0,
236,何咯,1995-04-22,12.5,10.9,14,16.33,1.5,5.5,6.2,3.3,90,8.8,67,78.3,0,
236,何咯,1995-04-23,13,7,18.9,.83,0,0,9.4,5.6,70,3.8,28,55.5,10.5,
236,何咯,1995-04-24,10.3,4.7,18.2,,,,6.9,4.5,70,2.1,25,59.5,5,
236,何咯,1995-04-25,10.6,1.8,18.5,,,,10,6.3,50,2.4,30,58.3,8.9,
236,何咯,1995-04-26,12.4,2.1,21.1,,,,8.5,5.1,70,.2,22,46.3,11.2,
236,何咯,1995-04-27,13.4,6.8,23.2,,,,5.9,3.1,50,3.4,25,54,8.4,
236,何咯,1995-04-28,14.8,3.7,25.9,,,,5.3,3.1,50,4.2,20,53.5,10.9,
236,何咯,1995-04-29,13.4,7.2,22,,,,4.6,3.2,90,4,34,54.5,5.6,
236,何咯,1995-04-30,16.2,5,28.1,,,,4.4,2.6,70,5,23,51.8,7.3,
236,何咯,1995-05-01,16.6,10.9,24,,,,4.6,2.4,20,6.4,29,52.8,1.5,
236,何咯,1995-05-02,14.1,7.5,21.3,,,,5,3.5,70,7,41,63.8,2.4,
236,何咯,1995-05-03,14,4.5,19.1,,,,9.4,6,90,1.3,15,45,10.9,
236,何咯,1995-05-04,9.6,1.5,18,,,,8.3,5.7,70,.5,33,53.8,10.5,
236,何咯,1995-05-05,12.9,3.5,20.1,,,,10.7,5.7,70,4.4,37,57,8.6,
236,何咯,1995-05-06,14.9,6.9,20.9,,,,7.5,4.6,90,6.5,44,57,11.8,
236,何咯,1995-05-07,14.4,7.1,22.3,,,,7.8,4.7,90,4.8,26,54.3,8.3,
236,何咯,1995-05-08,15.8,5.9,25,,,,6.4,3.7,90,8.4,40,63.3,9.7,
236,何咯,1995-05-09,18.8,9.4,25.1,,,,9.9,6.3,70,9.5,37,56,10.3,
236,何咯,1995-05-10,12.7,5.6,19.6,7.58,2,7,9.1,5.8,70,7.8,50,72.8,0,
236,何咯,1995-05-11,10,2.2,19.2,,,,4.8,2.9,90,3.6,37,68.3,8,
236,何咯,1995-05-12,15.8,5,25.7,,,,6.3,3.7,50,3.3,20,47,10,
236,何咯,1995-05-13,12.1,8.7,18.1,3.45,.5,.5,9.3,4.9,50,3.9,28,58,0,
236,何咯,1995-05-14,11.5,9.5,13.3,5.9,.5,2,5.8,3.4,50,7.8,65,78,0,
236,何咯,1995-05-15,14.2,12.2,18.3,10.78,3,7,5.5,2.9,20,10.3,62,77.3,0,
236,何咯,1995-05-16,16.2,10.9,24.9,,,,6.2,4,70,10.3,36,70.8,8.6,
236,何咯,1995-05-17,15.3,8,25.7,,,,6.5,3.7,70,7.2,28,63.3,9,
236,何咯,1995-05-18,18.5,7.7,29.6,,,,5,3.2,90,8.4,24,55,9.8,
236,何咯,1995-05-19,18.2,9.6,25.8,,,,9.4,5.6,70,10,35,61,7.1,
236,何咯,1995-05-20,18.7,16.6,20.6,14.33,1,4.5,7.8,4.4,70,13.7,49,74,0,
236,何咯,1995-05-21,19.4,13.9,22.9,,,,6.3,2.9,140,12.5,51,65,1,
236,何咯,1995-05-22,16.7,8.7,23.7,,,,7.2,4.2,90,9.7,34,65.3,9.7,
236,何咯,1995-05-23,18.3,12,26.8,,,,5.8,3.5,50,10.8,30,64.8,10.3,
236,何咯,1995-05-24,19.4,12.9,25.8,,,,8.5,5.2,20,9.1,24,55.3,9.1,
