지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),강수 계속시간(hr),10분 최다 강수량(mm),1시간 최다강수량(mm),최대 순간 풍속(m/s),최대 풍속(m/s),최다풍향(16방위),평균 이슬점온도(°C),최소 상대습도(%),평균 상대습도(%),합계 일조시간(hr),1시간 최다일사량(MJ/m2)
235,보령,1982-01-29,-7.2,-10.3,-3.7,,,,,5,20,-14.4,43,54.5,8.9,
235,보령,1982-01-30,-5.5,-10.1,1,,,,,4,50,-8.9,49,74.5,7.7,
235,보령,1982-01-31,-3.2,-4.8,-.3,8.33,,,,3,50,-4.4,55,88.5,0,
235,보령,1982-02-01,-1.6,-4.1,.5,,,,,6.5,320,-8.1,47,65.5,7.3,
235,보령,1982-02-02,-4.4,-8.7,2.2,,,,,3.5,70,-9.3,39,69.3,9,
235,보령,1982-02-03,-.1,-3.2,4.8,1.67,,,,2.5,320,-2.6,57,78.5,1.4,
235,보령,1982-02-04,-.1,-2.9,3.5,7.17,,,,3.5,360,-3.5,50,82.3,5.9,
235,보령,1982-02-05,-3.7,-5,0,,,,,4.5,20,-10.3,39,62.8,8.6,
235,보령,1982-02-06,-4.8,-7,-.7,2,,,,7,360,-12.3,33,69.3,9,
235,보령,1982-02-07,-6.2,-8.5,-2.3,,,,,4.5,360,-15.8,30,49,8.7,
235,보령,1982-02-08,-4.5,-8.7,1.2,,,,,4,360,-11.8,37,54,9.2,
235,보령,1982-02-09,-.7,-8,5.8,,,,,6,200,-4.8,49,70.5,6.6,
235,보령,1982-02-10,-3.2,-6.3,3.5,,,,,4.5,50,-8.5,41,70.5,9.4,
235,보령,1982-02-11,-2.6,-7,4,,,,,2.5,20,-6.5,40,77.3,5.3,
235,보령,1982-02-12,-1.1,-5.8,7.1,,,,,4,160,-3.3,58,80.3,9,
235,보령,1982-02-13,-1.5,-6.8,6.4,,,,,5,290,-6.8,29,72.3,8.8,
235,보령,1982-02-14,2,-3.4,7.3,,,,,4,360,-4.4,31,67.3,9.1,
235,보령,1982-02-15,-1.8,-6.1,5.7,,,,,3.5,270,-6.9,38,72.5,8.9,
235,보령,1982-02-16,-.7,-4.6,7.1,,,,,4,270,-6.1,27,70.3,7.9,
235,보령,1982-02-17,1.9,-2.9,10.3,,,,,4,360,-3.4,31,68.8,7.8,
235,보령,1982-02-18,3.8,-3.6,11.4,1.75,,,,3.5,20,-3.2,32,64.3,5.9,
235,보령,1982-02-19,6.7,5,8,14.08,,,,5,200,5.7,43,89.3,0,
235,보령,1982-02-20,7,1.8,10.3,,,,,4,360,3.2,55,79.8,8.2,
235,보령,1982-02-21,2.9,-2.1,7.7,,,,,4.5,180,-.8,47,81.3,9,
235,보령,1982-02-22,2.3,-3.3,9,,,,,4,140,1.4,48,88,6,
235,보령,1982-02-23,6.4,0,13.1,,,,,4.5,360,-.9,29,66.3,5.3,
235,보령,1982-02-24,5,-2.6,12,,,,,6,20,.4,45,73,7.5,
235,보령,1982-02-25,.7,-4.6,8.1,,,,,6,290,-4.6,29,74.3,10,
235,보령,1982-02-26,.1,-5.5,8.5,,,,,4.5,270,-5.3,26,72.5,8.9,
235,보령,1982-02-27,1.5,-3.4,9.6,,,,,3,160,0,41,83,9,
235,보령,1982-02-28,5.6,-2.4,13.9,,,,,5.5,360,-.2,31,70.3,6.8,
235,보령,1982-03-01,3.6,-1,7.6,,,,,7,320,-2.1,55,67.3,8.2,
235,보령,1982-03-02,.7,-4.7,8.2,,,,,5.5,160,-4.4,26,74.3,10.2,
235,보령,1982-03-03,2.2,-3.2,9.9,,,,,5.5,230,-1.8,26,74.5,8.8,
235,보령,1982-03-04,6.2,4,9.8,15.5,,,,6,20,4.4,63,82.5,0,
235,보령,1982-03-05,4.6,-.4,9.4,,,,,4.5,360,-1.6,51,71.8,6.9,
235,보령,1982-03-06,.7,-1.4,4.5,,,,,6.5,20,-9.7,24,46.8,10,
235,보령,1982-03-07,-.8,-4.6,3.5,,,,,5,360,-10.3,32,52.5,10.2,
235,보령,1982-03-08,1.8,-4,5.8,,,,,7.5,230,-3.1,32,68.8,10,
235,보령,1982-03-09,4.8,-1,10.7,,,,,6.5,270,-.4,26,75.3,9.8,
235,보령,1982-03-10,7.3,3.7,11.5,,,,,8,230,4.3,62,75.3,8.9,
235,보령,1982-03-11,7.9,3,14.8,,,,,5,230,5,37,82,9.4,
235,보령,1982-03-12,10.3,3.8,17.2,,,,,5.5,50,1.4,25,56.8,7.1,
235,보령,1982-03-13,4.6,-.7,13.8,,,,,4.5,340,2.6,52,86,9.9,
235,보령,1982-03-14,8.9,.9,16.1,3.33,,,,4,320,4.9,41,73.3,7,
235,보령,1982-03-15,8.5,3.9,13.1,8.25,,,,5.5,50,5,53,84.3,4.6,
235,보령,1982-03-16,4.2,.4,7.2,,,,,5,320,-2.7,42,68.5,5.4,
235,보령,1982-03-17,3.5,-.2,7.3,,,,,4.5,50,-.2,55,70.8,2,
235,보령,1982-03-18,4.3,-3,11.2,,,,,4.5,360,-.6,42,73,9.9,
235,보령,1982-03-19,7.6,4,11.7,,,,,3.5,50,-2.7,39,43.5,.2,
235,보령,1982-03-20,7.6,2.2,14.1,,,,,5,230,2.5,46,69.5,9.7,
235,보령,1982-03-21,7,1,12.6,,,,,4.5,180,.7,41,68.3,9.7,
235,보령,1982-03-22,8.2,.5,15.2,,,,,3,180,3,38,68.8,11,
235,보령,1982-03-23,8.9,4.4,15.3,3.42,,,,6,50,3.2,50,74.5,6.7,
235,보령,1982-03-24,3.3,0,7.4,,,,,6.5,20,-8.2,33,43.5,9.5,
235,보령,1982-03-25,2.6,-2.8,8.1,,,,,5.5,340,-8.7,23,45,10.8,
235,보령,1982-03-26,2.9,-4,9.5,,,,,5.5,320,-6.3,28,56.5,10.4,
235,보령,1982-03-27,4.7,-3.4,11.9,,,,,5,50,-5.2,20,51.3,10.9,
235,보령,1982-03-28,7.2,1.2,15.3,,,,,6.5,50,-2.8,21,55.3,10.5,
235,보령,1982-03-29,6.4,-1.5,15.6,,,,,4,180,-1.1,29,60.8,9.8,
235,보령,1982-03-30,6.1,4,7.3,10.17,,,,5,50,5.2,77,93.3,0,
235,보령,1982-03-31,7.2,2.7,14.7,,,,,5,230,4.2,53,83.5,10.1,
235,보령,1982-04-01,8.5,.2,16.3,,,,,4,320,7,48,83,10.3,
235,보령,1982-04-02,8.4,4.5,10.8,14.17,1,5,,6,90,8.4,80,96.3,0,
235,보령,1982-04-03,9.6,5.9,14.5,,,,,5.5,360,1.9,32,68.5,8.6,
235,보령,1982-04-04,8.8,4,14.4,,,,,4.5,50,-1,30,55.3,9.6,
235,보령,1982-04-05,8.9,3.5,15.8,,,,,5,270,-.2,33,55.8,10,
235,보령,1982-04-06,9.3,.2,18.2,,,,,5.5,320,-.6,27,53.5,11.5,
235,보령,1982-04-07,8.8,1.6,16.5,,,,,3.5,180,3.5,41,69.5,10.7,
235,보령,1982-04-08,7.2,3.5,13.4,,,,,8,320,-.9,26,64.3,7.2,
235,보령,1982-04-09,5.7,1.4,11.2,3.25,0,.5,,7,20,-2.6,33,60.3,11,
235,보령,1982-04-10,5.7,-2.9,12.6,,,,,4,200,-1.9,16,64.5,11.4,
235,보령,1982-04-11,7.4,-.9,16.5,,,,,5,320,1,32,63.3,9.4,
235,보령,1982-04-12,8.9,3.6,15.4,,,,,4.5,320,3.8,36,69.8,9,
235,보령,1982-04-13,10.1,4.6,18.1,,,,,3.5,270,6.5,43,78.3,8,
235,보령,1982-04-14,11.5,5.8,19.3,,,,,4.5,320,5.2,42,68.3,10.9,
235,보령,1982-04-15,8.2,2.7,13.6,2.5,0,0,,6,320,2.9,41,75.5,5.6,
235,보령,1982-04-16,6.7,-.9,13.1,,,,,4.5,320,-.8,27,60.5,11.7,
235,보령,1982-04-17,7.9,1.5,13.6,,,,,5,320,1.9,31,70,11.8,
235,보령,1982-04-18,7.4,-.2,14.5,,,,,4,320,2.5,37,74.3,11.7,
235,보령,1982-04-19,9.6,.7,17.9,,,,,5,270,1.8,32,62.5,11.3,
235,보령,1982-04-20,12,4.8,15.6,,,,,3,90,-1.7,21,46.8,2.4,
235,보령,1982-04-21,14.2,7.5,22.4,,,,,7,50,2.6,20,49,10,
235,보령,1982-04-22,10.8,4.2,18.7,,,,,4.5,320,5.2,31,71.5,10.3,
235,보령,1982-04-23,13.1,4.8,21.3,,,,,4.5,90,3.2,30,56.8,10.6,
235,보령,1982-04-24,14.8,6.7,23.1,,,,,4,50,5,25,55.3,11.5,
235,보령,1982-04-25,16.2,7.6,25,,,,,3.5,50,9.5,38,63.5,8.5,
235,보령,1982-04-26,16.9,13,21.4,1,0,0,,6,140,11,41,68.5,.1,
235,보령,1982-04-27,17.9,15,21.3,5,0,.5,,8,180,8.7,41,56,4.4,
235,보령,1982-04-28,15.1,11.5,18.5,,,,,4.5,320,11.9,49,75.5,.9,
235,보령,1982-04-29,12.1,8.3,16.9,,,,,4,360,8,51,81.8,7.2,
235,보령,1982-04-30,12.9,6.4,18.7,,,,,4,320,6.7,44,69,9.9,
235,보령,1982-05-01,10.6,4.1,16.4,,,,,3,50,3.3,38,64,8.7,1.12
235,보령,1982-05-02,12.5,4.8,20.2,,,,,4,360,7.1,42,69.3,12.1,1.71
235,보령,1982-05-03,14,9.4,19.3,1.5,1,3,,9,230,9.8,54,76.8,7.4,1.19
235,보령,1982-05-04,13,7.3,17.1,,,,,9,200,7.8,53,70.5,10.7,1.69
235,보령,1982-05-05,18.4,7.4,28.5,,,,,9,200,12,26,70,7.9,1.55
235,보령,1982-05-06,12.3,7.9,17.7,10.33,1,2.5,,8,20,10.3,63,91.8,2.4,.56
235,보령,1982-05-07,14.8,6.7,21.5,,,,,6,230,9.2,39,71,11.3,1.68
235,보령,1982-05-08,15.1,5.5,22.6,,,,,8,200,10,36,72.3,9.6,1.64
235,보령,1982-05-09,17.3,14.4,21.5,,,,,7.5,200,16.3,75,93,3.4,1.16
235,보령,1982-05-10,17.9,12.8,25.5,,,,,4,320,16.5,66,88.5,8,1.62
235,보령,1982-05-11,19.6,11.9,25.6,,,,,4.5,320,18.3,67,86.5,8,1.21
235,보령,1982-05-12,24.6,18.4,29.8,3,2.5,4,,7,200,20.1,53,77.3,6.4,1.69
235,보령,1982-05-13,14.3,8,24.1,10.5,5,14,,11,200,10.3,78,92.8,0,.23
235,보령,1982-05-14,12.4,7.3,20,,,,,4,200,7.1,36,72.5,12.1,1.88
235,보령,1982-05-15,15.6,8.6,20.7,,,,,7.5,200,7.3,41,58,11.4,1.69
235,보령,1982-05-16,16.5,12,20.4,,,,,7.5,200,3.7,34,45.3,11.8,1.62
235,보령,1982-05-17,17.1,10.1,22.6,,,,,8,200,11.4,44,63.8,11.2,1.68
235,보령,1982-05-18,18.8,14.1,23.1,,,,,6.5,230,14,52,75,8.7,.98
235,보령,1982-05-19,15.2,10.8,19.4,1.33,1.5,7.5,,7.5,180,13.2,57,89.5,.9,.67
235,보령,1982-05-20,12.7,8.7,18,,,,,4.5,320,10.7,57,87,9.9,2
235,보령,1982-05-21,15.1,7.2,23.2,,,,,4,270,11.6,49,76.3,11.5,1.82
235,보령,1982-05-22,18.9,12.3,26,,,,,7,200,12.2,35,67,11.9,1.76
235,보령,1982-05-23,20.3,15.2,24.7,,,,,7.5,200,7.9,36,46.3,10.9,1.64
235,보령,1982-05-24,20.3,12.7,25.6,,,,,8.5,200,16.5,48,72,12.1,1.67
235,보령,1982-05-25,20.4,18.9,22.2,.08,0,0,,9.5,200,16.1,65,78,0,.33
235,보령,1982-05-26,20.6,17,25.7,,,,,8,200,17.1,61,76.8,5.3,1.43
235,보령,1982-05-27,21.3,16.7,25.4,,,,,6.5,230,17.7,62,81,11.4,1.5
235,보령,1982-05-28,21.4,17.3,26.6,,,,,4.5,200,18.3,62,81,7.2,1.88
235,보령,1982-05-29,24.1,17.2,31.5,,,,,6.5,20,18.6,46,71.8,11.8,1.71
235,보령,1982-05-30,22.4,19.8,27.3,10.67,1.5,5,,3,90,19.3,65,83.8,3.8,1.39
235,보령,1982-05-31,18.2,16.2,20.2,16.75,2,6,,4,50,17.2,75,94.3,0,.35
235,보령,1982-06-01,15.8,13,18.8,2.42,.5,1,,4.5,20,13.7,67,90.3,1.8,.87
235,보령,1982-06-02,15.9,11.9,19.7,,,,,5.5,230,12.1,58,80,9.2,1.98
235,보령,1982-06-03,16.8,10.6,22.4,,,,,4,270,11.7,42,74.3,12.7,1.67
235,보령,1982-06-04,18.9,12.8,24,,,,,6.5,230,15.3,56,77.3,11.8,1.83
235,보령,1982-06-05,21.2,14.6,28.3,,,,,5,230,18.5,41,81,11.8,1.89
235,보령,1982-06-06,20.3,14.1,25.4,,,,,3.5,230,17.1,47,81.3,9.3,1.82
235,보령,1982-06-07,20.1,15.6,24.7,,,,,4,230,16.9,65,84,11.7,1.67
235,보령,1982-06-08,19.7,12.8,26.7,,,,,4,320,16.4,39,81.5,11.6,1.8
235,보령,1982-06-09,20.6,13.6,26.7,,,,,3.5,230,14.7,35,72.8,11.7,1.82
235,보령,1982-06-10,20.7,15.5,26.8,,,,,4.5,320,17.6,33,82,11.5,1.74
235,보령,1982-06-11,20.9,13.5,27.4,,,,,4,290,14,40,68.3,10.8,1.82
235,보령,1982-06-12,21.1,13.9,27,,,,,3.5,230,16.9,58,74.3,8,1.12
235,보령,1982-06-13,19.9,17.9,23.8,3.75,.5,1.5,,8,140,15.2,56,74,5.4,1.89
235,보령,1982-06-14,20.9,16,26.6,,,,,4.5,20,15.7,44,73,11.9,1.85
235,보령,1982-06-15,19.7,13.2,26.3,,,,,4,230,15.1,44,75.3,11.3,1.89
235,보령,1982-06-16,21.2,14.2,27.3,,,,,4,320,12.6,34,61.8,12.3,1.58
235,보령,1982-06-17,21.3,15.3,29.9,,,,,5,50,15.6,32,66.3,9.8,1.76
235,보령,1982-06-18,21.3,14.8,26.6,.67,0,.3,,4,270,14.7,45,71.8,7.9,1.49
235,보령,1982-06-19,21.8,17.6,26.6,.17,0,0,,4,320,16.5,44,74.8,8.7,1.74
235,보령,1982-06-20,22.5,18.6,27.5,,,,,4,320,18.1,60,78,9.1,1.85
235,보령,1982-06-21,23,17.4,28.1,,,,,3.5,320,19,52,79.3,8.8,1.47
235,보령,1982-06-22,23,20.7,28.3,,,,,3.5,20,19,57,80.5,6.5,1.29
235,보령,1982-06-23,23.2,17.2,28.3,,,,,4.5,50,16.2,44,69.3,11.9,1.69
235,보령,1982-06-24,20.7,15.2,25.2,,,,,4,320,16.9,61,79,10.7,2.02
235,보령,1982-06-25,20.5,14.5,26.6,,,,,4,320,18.3,56,82,11.5,1.67
235,보령,1982-06-26,23.3,17.3,29.6,,,,,4.5,50,14.8,36,62.3,12.5,1.82
235,보령,1982-06-27,21.1,16.8,25.1,,,,,5,270,17.9,60,77.3,9.1,1.58
235,보령,1982-06-28,21.4,14.6,27.5,,,,,3.5,320,17.4,55,76.5,11.7,1.67
235,보령,1982-06-29,23.3,17.9,29.2,.12,0,0,,3.5,50,18.3,51,72,8.9,1.62
235,보령,1982-06-30,22.7,17.4,28,,,,,4,320,16,47,70.5,10.6,1.69
235,보령,1982-07-01,22.8,17.2,29,,,,,3.5,270,17,39,72.8,12,1.67
235,보령,1982-07-02,22.3,15.5,29,,,,,3.5,270,16.1,33,71.5,11.8,1.76
235,보령,1982-07-03,22.9,16.5,29.7,,,,,3,290,15.3,34,65,11.7,1.69
235,보령,1982-07-04,23.3,18.1,28.2,,,,,5,180,17.3,50,71,9.5,1.53
235,보령,1982-07-05,24,19.2,30.5,,,,,3,50,17.5,35,69.8,9.8,1.46
235,보령,1982-07-06,24.8,18.3,31.3,,,,,4.5,50,16.4,39,62,11.2,1.74
235,보령,1982-07-07,25.1,20.9,30.2,,,,,4,320,19.7,51,73.5,9.8,1.59
235,보령,1982-07-08,23.8,18.9,29.4,,,,,4,270,19.3,47,78.5,11.3,1.67
235,보령,1982-07-09,24.1,17.9,31.2,,,,,4.5,70,18.7,40,73,11.1,1.59
235,보령,1982-07-10,25.7,20.6,32.4,.17,0,0,,5.5,180,20.1,34,72.8,7.4,1.62
235,보령,1982-07-11,23.3,19.8,27.7,2,.5,2,,5.5,70,22,63,92.5,4.4,.61
235,보령,1982-07-12,23.2,21.2,27.4,,,,,4,70,21.4,71,89.3,4.5,1.04
235,보령,1982-07-13,22.6,20.3,24.2,.83,0,0,,3.5,20,20.8,75,89.3,0,.32
235,보령,1982-07-14,25.1,19.9,31.1,1.67,.5,1.5,,4.5,230,18.4,41,68.3,6.3,1.73
235,보령,1982-07-15,25.2,22.1,29.5,3.17,.5,1,,5.5,230,20.2,62,73.5,4.9,.91
235,보령,1982-07-16,23.3,18.4,28.3,6.17,3,7.5,,6,320,20.7,57,86.3,8.7,1.73
235,보령,1982-07-17,23.4,17.2,30.1,,,,,5,230,17.2,40,71.5,11.4,1.59
235,보령,1982-07-18,22.6,17.8,28.9,,,,,5.5,230,18.7,51,79,9.8,1.24
235,보령,1982-07-19,23,17.9,30.2,,,,,4.5,270,20.5,55,86,7,1.79
235,보령,1982-07-20,23.5,16.5,30.3,,,,,5,320,17.8,36,72.3,10.6,1.79
235,보령,1982-07-21,23.8,15.7,30.4,,,,,3.5,270,19.6,58,77.5,11.5,1.55
235,보령,1982-07-22,24.5,19.4,29,,,,,5.5,230,19.5,49,75,9.2,1.33
235,보령,1982-07-23,23.6,20.6,25.8,4.5,.5,1.5,,5,50,19.1,64,76,0,.48
235,보령,1982-07-24,26.4,22.9,30.5,,,,,5.5,90,17.9,40,60.5,5.4,1.21
235,보령,1982-07-25,24.4,22.2,25.6,7.42,1,3,,4,90,20,57,77,0,.41
235,보령,1982-07-26,25.5,20.1,30.3,,,,,7,200,20.9,54,76.5,8.4,2.3
235,보령,1982-07-27,26,21.9,28.8,,,,,7,200,21.2,61,75.3,4.6,1.16
235,보령,1982-07-28,24.1,19.7,29.3,6.67,13.5,27,,6,230,22.4,74,90.8,6.8,1.32
235,보령,1982-07-29,23.8,19.8,28.5,7.17,7,21,,4,200,20.7,59,83.8,7.1,2.18
235,보령,1982-07-30,25.1,19.9,31.5,.48,1,1,,3.5,360,22,51,84.5,9.3,2.5
235,보령,1982-07-31,26.4,22.2,31.9,,,,,3,20,22.3,56,79.3,9.1,1.62
235,보령,1982-08-01,25.4,20.2,30.7,,,,,3.5,90,19.5,51,71,12,2.53
235,보령,1982-08-02,24.3,19,29.3,,,,,3.5,320,19.1,57,73.8,10.7,2.62
235,보령,1982-08-03,24.4,18,30.2,,,,,3.5,320,21.5,64,84.3,11.5,2.42
235,보령,1982-08-04,24.8,18.8,30.8,,,,,3.5,90,19.9,64,82.8,11.7,2.39
235,보령,1982-08-05,26.3,21.3,30.7,,,,,6,200,23.2,63,83,1.9,1.06
235,보령,1982-08-06,26.6,23.9,29.4,,,,,7,200,23.9,75,85,1.8,.64
235,보령,1982-08-07,27.3,22.2,32.1,,,,,5,200,23.6,57,80.8,10.7,2.3
235,보령,1982-08-08,26.9,21.9,34,,,,,4,230,23.4,50,82.5,9.5,2.5
235,보령,1982-08-09,27.6,22.2,33.2,,,,,7.5,320,23.2,58,78.3,10.9,2.03
235,보령,1982-08-10,27.5,21.4,33.3,,,,,3.5,270,23.1,59,78,12.2,2.41
235,보령,1982-08-11,27.4,21.7,34,1.83,6.5,15.5,,8,270,22.9,56,77.8,10.9,2.35
235,보령,1982-08-12,27.7,21.9,33.2,,,,,4.5,90,20,45,65,10.4,2.42
235,보령,1982-08-13,25.5,23.9,28.1,11.42,5.5,14,,8,90,21.6,61,79.3,0,.56
235,보령,1982-08-14,26.1,24.2,27.3,3.5,1.5,3,,11,200,24.1,74,89.3,0,.81
235,보령,1982-08-15,24.3,23.2,24.5,6.83,1,1.5,,10.5,230,23.5,88,95.8,0,.32
235,보령,1982-08-16,24.7,22.9,28.1,5,.5,1.5,,4,230,23.3,86,92.3,1.6,1.21
235,보령,1982-08-17,25.8,23.1,30.3,,,,,3,230,23.6,65,88,9,2.48
235,보령,1982-08-18,25,21,31.2,,,,,3.5,230,22.2,63,85.8,9,2.5
235,보령,1982-08-19,26.4,23.9,30.6,,,,,4.5,200,23.6,67,85,7.2,2.45
235,보령,1982-08-20,25.3,23.1,28,8.5,15.5,42,,5.5,180,24.1,83,93.3,1.2,1.13
235,보령,1982-08-21,24.2,21.9,27.8,4.33,5,13,,3.5,270,22.4,71,89.8,5.8,1.61
235,보령,1982-08-22,23.5,21.1,27.8,,,,,2.5,270,21.4,65,88.8,3.7,1.67
235,보령,1982-08-23,23.3,19.6,26.6,4.83,1.5,3.5,,3.5,360,20,66,82.5,2.2,1.36
235,보령,1982-08-24,23.3,20.3,27.6,1.97,1,2,,4.5,360,19.4,61,79,7,1.92
235,보령,1982-08-25,23.3,21.2,25.5,6.48,1.5,3,,7,140,20.4,71,84,0,.61
235,보령,1982-08-26,26.6,25,29.7,,,,,6.5,360,22.9,61,79.8,5.9,1.91
235,보령,1982-08-27,24.5,21.6,26.7,.25,.5,.5,,5,320,22.3,77,87.5,.6,1.07
235,보령,1982-08-28,22.7,20.4,25.6,.95,2.5,3.5,,5,270,19.8,69,83.5,1.7,1.33
235,보령,1982-08-29,23,17.9,27.5,.2,2,2,,4,270,19.7,55,82.8,10.3,2.03
235,보령,1982-08-30,23.6,18.9,28.2,,,,,3,180,20.6,62,83.8,9.4,2.53
235,보령,1982-08-31,22.4,16.8,28.2,,,,,3,180,19.6,62,85,8.7,1.92
235,보령,1982-09-01,22.5,15.8,29,,,,,3,140,18.9,58,80.5,11.1,2.32
235,보령,1982-09-02,24.4,20.4,29,,,,,3,360,19.9,50,77.3,7.2,2.08
235,보령,1982-09-03,24.3,19.7,29.5,,,,,3.5,360,17.5,45,67.5,8.2,1.79
235,보령,1982-09-04,20.4,17,25.7,,,,,4.5,90,14.4,48,69.5,4,1.64
235,보령,1982-09-05,19.6,16.5,24.3,,,,,3,70,15.4,55,76.8,1.5,.42
235,보령,1982-09-06,21.3,15,26.6,.33,2,3.5,,4.5,290,16,40,74.5,9.3,2.15
235,보령,1982-09-07,19.4,12.5,26.2,,,,,2.5,320,16.1,42,84,10.2,2.29
235,보령,1982-09-08,20.4,14.9,26.8,,,,,3.5,70,17,60,81,5.9,2.08
235,보령,1982-09-09,19.8,15,26.3,,,,,4,50,16.7,59,83.8,4.8,1.32
235,보령,1982-09-10,19.7,13,25.9,,,,,4,320,15,42,76.3,11,2.15
235,보령,1982-09-11,17.6,9,25.4,,,,,4.5,360,9,32,61.8,11.1,2.18
235,보령,1982-09-12,17.8,9.9,27.3,,,,,4,360,6.9,20,57.5,11,2.11
235,보령,1982-09-13,19.8,10.4,26.9,,,,,3,50,15.6,59,77.8,8.8,1.98
235,보령,1982-09-14,19.7,11.1,27.5,,,,,2.5,70,15.4,52,77.8,8,1.65
235,보령,1982-09-15,21.6,15.3,27.6,,,,,3.5,50,17.7,52,79.5,10.1,1.97
235,보령,1982-09-16,21.2,15.1,29.6,,,,,4,360,16.6,26,77.3,9.6,1.85
235,보령,1982-09-17,21.5,14,27.9,,,,,3.5,270,17.2,46,78,8.6,1.62
235,보령,1982-09-18,20.9,17,25.5,,,,,2.5,50,14.4,44,67.5,2.3,1.3
235,보령,1982-09-19,20.8,16.5,27.6,.67,0,0,,3.5,50,18.5,48,87.5,6.4,1.76
235,보령,1982-09-20,20.4,16.3,25.5,.17,0,0,,5.5,320,16.1,52,78.3,8.2,2
235,보령,1982-09-21,16.6,10,23.7,,,,,4.5,50,9.3,38,63.8,9.4,2.03
235,보령,1982-09-22,15.5,6.8,24.7,,,,,3,50,9.1,36,67.5,7.7,1.94
235,보령,1982-09-23,19.4,12.5,26.7,,,,,5,50,11.6,37,63.5,10.4,1.95
235,보령,1982-09-24,18.8,10.6,26.7,,,,,5,20,9.5,37,56.8,10.6,1.95
235,보령,1982-09-25,17.9,11.1,27.2,,,,,4.5,20,8.1,24,56.5,9.3,1.95
235,보령,1982-09-26,18.5,11.4,25.7,.25,0,.2,,5.5,230,13.3,50,72.5,7.5,1.97
235,보령,1982-09-27,17.1,12.2,21.2,,,,,4.5,320,7.2,40,52.8,9,1.97
235,보령,1982-09-28,17.1,11.2,22.6,,,,,3.5,50,9.1,37,62,9.8,1.89
235,보령,1982-09-29,16.9,10.9,23.5,,,,,3,230,10.1,38,65.8,5.4,1.26
235,보령,1982-09-30,18.2,15,24.2,,,,,3,50,15.2,46,83.8,3.5,1.09
235,보령,1982-10-01,19.3,12.5,26,,,,,3.5,20,13.1,39,69.3,8.8,1.64
235,보령,1982-10-02,17.1,13.5,20.2,5.83,1,2.5,,3.5,180,15.6,65,91.5,0,.5
235,보령,1982-10-03,16.7,10.5,25.5,,,,,4,290,13.5,52,83.3,9.3,1.67
