지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),강수 계속시간(hr),10분 최다 강수량(mm),1시간 최다강수량(mm),최대 순간 풍속(m/s),최대 풍속(m/s),최다풍향(16방위),평균 이슬점온도(°C),최소 상대습도(%),평균 상대습도(%),합계 일조시간(hr),1시간 최다일사량(MJ/m2)
235,보령,2022-02-06,-1.9,-7.2,4.1,,,,6.2,3.2,340,-7.5,45,65.9,5.7,
235,보령,2022-02-07,-1.7,-6.1,2.2,,,,5.9,3,50,-10.7,28,52.4,2.5,
235,보령,2022-02-08,.2,-4.6,6.5,,,,4.5,1.6,20,-6.5,45,61.3,7.7,
235,보령,2022-02-09,.9,-4.8,6.5,,,,4.9,3.5,50,-5.4,33,64.5,8.7,
235,보령,2022-02-10,1.8,-2.5,8,,,,4,2,50,-4.5,38,64.3,9.2,
235,보령,2022-02-11,2.6,-2.8,9.3,,,,4.2,2.2,50,-4.8,37,60,9.2,
235,보령,2022-02-12,3.8,-1.7,10.4,,,,6.3,3.3,50,-7,14,49.3,9.1,
235,보령,2022-02-13,4.8,-1,11.2,,,,7,4,50,-5,26,50.6,5.9,
235,보령,2022-02-14,2.9,-2.2,9.4,,,,5.3,3.4,50,-3.5,37,64.1,7.2,
235,보령,2022-02-15,-2,-4.3,.8,,,,7.7,3.5,340,-8.2,50,62.6,4.4,
235,보령,2022-02-16,-4.5,-6,-1.7,,,,8.2,4.1,340,-9.7,46,67.5,6.3,
235,보령,2022-02-17,-4.5,-7,-.5,,,,8.5,4.8,360,-13,39,51.6,9.4,
235,보령,2022-02-18,-1,-8.1,6.9,,,,4.8,3.4,50,-13.4,10,42.6,9.3,
235,보령,2022-02-19,0,-3.2,4.1,,,,8.6,3.5,360,-6.9,47,59.6,2.9,
235,보령,2022-02-20,-2.5,-4.9,.8,,,,10.2,5.5,320,-11.7,30,50.6,9.1,
235,보령,2022-02-21,-.4,-6.9,7.4,,,,7.9,5.5,290,-7.3,36,61.5,9.5,
235,보령,2022-02-22,-2.1,-6.1,2.8,,,,8,4.6,360,-10.5,34,53.6,8.6,
235,보령,2022-02-23,-3.5,-8.3,1,,,,6.9,3.8,340,-13.5,31,46.5,9.5,
235,보령,2022-02-24,-1.5,-5.9,4,,,,5.2,3,50,-8.6,30,60.8,9.2,
235,보령,2022-02-25,2.5,-4.1,8.9,,,,6.3,4.3,200,-1.1,51,78.5,9.4,
235,보령,2022-02-26,5.8,2,9.4,,,,12.9,8.5,200,1.7,60,76,5.2,
235,보령,2022-02-27,3.1,-2.7,8.8,,,,6,4.2,200,-3.3,20,64.1,9.8,
235,보령,2022-02-28,6,-2.3,12.8,,,,5,3.1,200,-5.3,10,52.6,7.3,
235,보령,2022-03-01,5.5,-.8,10.2,,,,6.2,3.6,200,1.3,41,75,1.9,
235,보령,2022-03-02,2.2,-3.9,8.8,,,,6.3,3.2,230,-3.4,31,68.3,9.9,
235,보령,2022-03-03,4.2,-1.6,10.1,,,,8,5.4,230,.7,55,79.5,9.8,
235,보령,2022-03-04,8.1,-.6,14,,,,16,10.1,200,1.7,31,68.3,6.6,
235,보령,2022-03-05,3.6,.1,8,,,,7.4,2.9,320,-8,23,44.9,10,
235,보령,2022-03-06,1.7,-3.1,7.4,,,,6.2,2.6,290,-9.8,21,44.4,10.2,
235,보령,2022-03-07,1.8,-3.3,8,,,,5.1,2.1,20,-7.3,25,53.4,9.1,
235,보령,2022-03-08,4.3,-2,10.6,,,,5.1,3,20,-1.8,46,65,10.1,
235,보령,2022-03-09,5.2,.1,12.4,,,,5.8,3.4,50,.3,48,72.8,10.1,
235,보령,2022-03-10,7.7,-.8,14.3,,,,8.3,5.5,200,-1.8,22,54.3,9.6,
235,보령,2022-03-11,12.3,4.8,17.5,,,,5,3.4,50,5.9,46,65.9,.2,
235,보령,2022-03-12,13.6,8.8,16.3,,,,8.6,5.6,200,9,57,74.4,.3,
235,보령,2022-03-13,10.7,8.3,16,,,,11.6,7.4,200,9.7,69,94.6,0,
235,보령,2022-03-14,7.7,4.9,10.8,,,,8.4,5.7,230,6.7,82,93.8,0,
235,보령,2022-03-15,5.5,1.9,11.2,,,,4.9,3.5,230,2.3,62,80.8,9.5,
235,보령,2022-03-16,9.1,.7,16.4,,,,4.8,3.4,20,1.9,33,62.8,9,
235,보령,2022-03-17,9.4,7.6,11,,,,8.6,5,20,5.6,57,78,0,
235,보령,2022-03-18,7.8,6,10.4,,,,8.2,4.7,50,3.2,57,73.6,.6,
235,보령,2022-03-19,4.7,3.4,7.1,,,,7.8,5,290,2.5,71,86.4,.6,
235,보령,2022-03-20,4.8,1.1,8.8,,,,5.3,2,290,0,51,72.4,6,
235,보령,2022-03-21,4.5,-1.1,9.5,,,,4.9,3.1,20,-3.6,39,57.5,8.1,
235,보령,2022-03-22,5.8,1,12.1,,,,6.3,4.2,20,-1.8,38,59.3,9.1,
235,보령,2022-03-23,4.6,1.4,8.8,,,,4.4,3.1,200,-.8,39,69.5,.5,
235,보령,2022-03-24,7.1,.5,12.2,,,,7.6,5.4,200,.1,38,63.3,5.5,
235,보령,2022-03-25,14.4,6.5,18,,,,10.8,5.4,140,6.3,42,60.1,.5,
235,보령,2022-03-26,8.5,3.1,15.6,,,,13.4,9.8,200,7,70,91,1.7,
235,보령,2022-03-27,6.3,.7,12.6,,,,6.8,3.9,340,-.5,36,65.4,10.4,
235,보령,2022-03-28,6,-1.3,13.6,,,,4.4,2.1,50,-4.3,21,51.9,10.1,
235,보령,2022-03-29,9,1.3,16.5,,,,6.1,4,50,1.2,40,60.1,10.6,
235,보령,2022-03-30,10.5,4.7,17.6,,,,6.6,4.6,50,7.2,61,81.4,.8,
235,보령,2022-03-31,8.5,4.9,11.8,,,,3.8,2.1,290,5.4,68,81.9,.3,
235,보령,2022-04-01,8.2,2.4,14.4,,,,4,1.9,20,1.4,42,64.1,10.6,
235,보령,2022-04-02,5.3,-.6,10.9,,,,6.4,4,230,-.6,42,67.1,10.4,
235,보령,2022-04-03,7.2,.4,14.7,,,,4.9,2.6,50,-.5,30,61.3,10.7,
235,보령,2022-04-04,8.3,2,16.3,,,,4.8,3.4,290,-1.4,23,53.9,10.7,
235,보령,2022-04-05,8,1.8,13.7,,,,5.4,3.6,200,-2.3,24,51.1,6.9,
235,보령,2022-04-06,10.3,4.3,15.4,,,,4,2.1,20,3.8,46,66,8.1,
235,보령,2022-04-07,8.4,4.7,14.4,,.8,1.5,6,3.9,230,2.3,35,67.9,8.3,
235,보령,2022-04-08,12.4,2.9,19.1,,,,5.5,3.6,200,-.3,27,44,10.8,
235,보령,2022-04-09,17.8,14.6,21.9,,,,12.2,8.2,200,3.4,32,38.6,9.9,
235,보령,2022-04-10,18,13.6,21.2,,,,9,6.5,200,6.6,32,47.9,9.9,
235,보령,2022-04-11,19.1,13,24.4,,,,8,5.8,230,12.5,52,67.3,10.4,
235,보령,2022-04-12,15.8,11,21.8,,.1,.1,8.4,6,200,13.3,64,86.5,5.3,
235,보령,2022-04-13,12.4,10.5,14.8,,.7,1.9,8.6,4.8,50,10.9,81,91.1,0,
235,보령,2022-04-14,11.3,9.2,14.4,,.8,3.2,7.7,4.2,50,7.6,63,79.1,.8,
235,보령,2022-04-15,10.5,6.5,16.9,,,,5.6,3.6,20,4.9,43,70,10.9,
235,보령,2022-04-16,10.2,4.7,17.2,,,,5.2,2.4,290,3.5,31,66.8,10.9,
235,보령,2022-04-17,10.3,3.4,16.4,,,,5.2,3.8,200,4.8,38,71,11,
235,보령,2022-04-18,12.5,7.6,19.5,,,,4.7,2.8,20,1,15,49.9,5.9,
235,보령,2022-04-19,11.7,6.2,18.3,,,,5.4,3.6,200,4.4,29,64.1,10,
235,보령,2022-04-20,11.9,6.1,18.5,,,,5.4,4.2,230,2.3,27,55.6,11.1,
235,보령,2022-04-21,13.4,8.1,20.2,,,,9.6,6.5,200,3.2,18,56.3,8.3,
235,보령,2022-04-22,14.2,10.8,19.6,,,,11.3,7.7,200,10.2,55,78.5,3,
235,보령,2022-04-23,14.6,10.3,20.9,,.1,.1,3.7,2.8,230,10.7,50,80.1,6.8,
235,보령,2022-04-24,16.2,11.4,20.1,,,,5.9,4.3,230,13.2,66,83.4,5.7,
235,보령,2022-04-25,18.7,14.4,24,,.6,2,5.3,3.3,360,14.5,53,78.8,4.6,
235,보령,2022-04-26,16.9,12.4,23.4,,.5,1.6,5.7,3.3,20,13.9,63,84,4.8,
235,보령,2022-04-27,14.4,9.2,19.9,,,,7,3.4,360,3.5,26,50.6,10.9,
235,보령,2022-04-28,14.7,8.1,20.4,,,,6.6,4.4,360,5.9,34,58.3,7.2,
235,보령,2022-04-29,13.2,10.4,18.1,,.8,3,8,4.3,20,7.7,48,70.4,4.9,
235,보령,2022-04-30,11.9,8,16.7,,,,6.1,4.2,50,8.2,62,78.6,6.7,
235,보령,2022-05-01,11.7,5.4,17.1,,,,7.1,5.1,200,6,37,70.9,11.2,
235,보령,2022-05-02,12,6.9,18.5,,,,5.7,3.8,230,5.7,35,69,10.3,
235,보령,2022-05-03,11.8,4.6,17.7,,,,7.4,5.2,230,3.3,29,59.3,11.4,
235,보령,2022-05-04,15.8,7.9,21.9,,,,10.2,6.7,200,.9,17,40,11.4,
235,보령,2022-05-05,16.9,9.2,22.9,,,,7.9,4.5,200,7.8,43,56.3,11.5,
235,보령,2022-05-06,18.9,13.4,25.7,,,,5.2,3.3,50,12.2,43,67.3,11.4,
235,보령,2022-05-07,15.4,9.6,21.7,,.1,.2,5.5,1.8,250,9.6,40,71.3,8.1,
235,보령,2022-05-08,14.9,9,20.3,,.1,.2,7.6,4.6,250,7.6,47,63,6.1,
235,보령,2022-05-09,16.3,11.4,22.7,,.2,.2,7.7,4.6,50,8.4,33,62.3,8.1,
235,보령,2022-05-10,17.3,11.7,23.8,,,,5.9,3.5,50,4.3,16,47.5,9.8,
235,보령,2022-05-11,17.3,14.2,22.7,,,,5,3.1,360,8.3,39,56.6,5.6,
235,보령,2022-05-12,18.1,13.4,24.7,,,,4.8,3.1,20,10.1,44,60.8,8.3,
235,보령,2022-05-13,15.9,12.9,20.5,,,,4.9,2.1,230,9.9,45,69.3,2.9,
235,보령,2022-05-14,13.7,8.3,20,,,,5.4,3.2,230,5,32,58.6,11.3,
235,보령,2022-05-15,13.6,8.2,20.8,,,,4.8,1.9,270,4.1,28,55.6,10.6,
235,보령,2022-05-16,15.3,7.9,21.3,,,,8.9,6.4,200,5.5,27,54.8,11.7,
235,보령,2022-05-17,18.2,11.7,23.3,,,,8.7,6.3,200,10.3,41,61.1,11.4,
235,보령,2022-05-18,20.3,17.6,24.4,,,,11.5,7.5,200,8.2,33,46.8,11.2,
235,보령,2022-05-19,18.9,14.5,21.9,,,,9.6,6.7,200,5.8,33,42.9,7.2,
235,보령,2022-05-20,18.8,14.2,23.8,,,,5.6,3.9,200,10.7,44,61.1,8.1,
235,보령,2022-05-21,18.2,13.7,23.5,,,,4.7,3,200,13.7,54,76.5,11.5,
235,보령,2022-05-22,17.8,14.7,20.6,,,,8,5.5,200,14.3,66,80.9,11.2,
235,보령,2022-05-23,18.6,14.9,22.9,,,,6.7,4.6,200,14.8,57,80,9.6,
235,보령,2022-05-24,20,12.8,28.1,,,,4.9,3.1,50,12.5,42,64.5,11.8,
235,보령,2022-05-25,18.9,13.9,25.8,,1.3,2.4,5.7,3.6,270,13.1,46,71.4,8.6,
235,보령,2022-05-26,16.9,12.4,21.6,,.5,1.1,6.9,4.7,200,11.8,44,74.4,11.6,
235,보령,2022-05-27,18.5,15.6,22.4,,,,7.4,5.1,200,13.4,50,73.9,10.8,
235,보령,2022-05-28,21.1,16,26.2,,,,10.7,7.3,200,12.2,23,61.4,11.1,
235,보령,2022-05-29,20.7,17,25.2,,0,0,6.7,4.3,200,15.2,48,72.1,8.9,
235,보령,2022-05-30,18.8,14.2,23.2,,.1,.1,5.4,3.2,270,14.9,65,78.4,.5,
235,보령,2022-05-31,17.8,10.6,23.3,,,,6.7,4.8,200,8.2,29,56.8,12,
235,보령,2022-06-01,21,14.3,26.8,,,,6.9,5.3,180,6.2,17,43,11.9,
235,보령,2022-06-02,19.8,13.9,24.5,,,,6.1,4.1,230,15,53,74.5,10.6,
235,보령,2022-06-03,21.3,18.4,26.1,,,,5.8,4.4,200,16.6,56,75.5,9.1,
235,보령,2022-06-04,22.6,18.4,27.4,,,,4.5,3.5,20,17.4,53,74.1,7.7,
235,보령,2022-06-05,19.8,17.5,24.5,,.3,.9,5.7,3.3,20,14.3,39,72.8,0,
235,보령,2022-06-06,19.5,16.7,24.7,,6.3,8.7,5,3,20,16.2,61,82.3,4.6,
235,보령,2022-06-07,17.2,15.4,18.9,,6.6,22.8,5.6,3.6,50,14.5,65,85.8,.4,
235,보령,2022-06-08,18.9,15.9,23.6,,,,5.6,3.5,230,15.7,59,82.9,9.4,
235,보령,2022-06-09,20,16.2,25.4,,0,0,4.7,3.2,230,15.7,53,77.9,8.3,
235,보령,2022-06-10,21.6,16.3,27.1,,,,3.6,2.1,50,16.2,54,73,8,
235,보령,2022-06-11,23.9,18.1,30.3,,,,6.7,3.3,20,15,35,59.5,9.9,
235,보령,2022-06-12,21.5,18.7,25,,,,7.7,5.2,230,17.2,61,77.5,9.4,
235,보령,2022-06-13,23.1,18.7,28.3,,,,5.2,2.7,20,16.1,44,66.9,7,
235,보령,2022-06-14,19.2,16.3,22,,1.2,1.4,9,4.6,90,12.7,51,67.6,0,
235,보령,2022-06-15,19.1,15.8,22.3,,3.2,7,10,6.7,200,17.4,82,90.4,2.2,
235,보령,2022-06-16,19.3,16.6,23.3,,,,5.6,3.6,200,14.7,54,76.5,8.7,
235,보령,2022-06-17,21.9,16.1,25.8,,0,0,6.6,4.5,200,18.1,66,79.8,2,
235,보령,2022-06-18,22.9,20.6,25.3,,,,7.8,5.4,200,19.4,67,81.3,8.6,
235,보령,2022-06-19,23,20.5,26.7,,.1,.1,6.6,4.9,200,20.5,70,86.5,5.3,
235,보령,2022-06-20,23.7,20.2,28.6,,,,4.2,2.5,20,20.2,62,82.4,9,
235,보령,2022-06-21,24.1,20.2,29.3,,,,3.9,2.6,20,20.2,61,80.4,11.5,
235,보령,2022-06-22,23.7,20.6,27.9,,,,5.3,3.6,200,19.8,61,79.9,8.8,
235,보령,2022-06-23,24,20.5,28.6,,4,9,15.6,10.7,200,22.1,67,90.3,.8,
235,보령,2022-06-24,22.6,20.7,24.1,,.6,1.3,12,9,200,21.1,80,91.6,0,
235,보령,2022-06-25,25,21.8,29.1,,.2,.2,11.3,6.7,200,22.2,67,85.6,3.3,
235,보령,2022-06-26,26.1,23.6,28.5,,,,11.1,8,200,22.6,72,81.4,1.2,
235,보령,2022-06-27,27.4,26.1,29.3,,.1,.2,16.1,9.9,200,22.8,71,76.3,.9,
235,보령,2022-06-28,27.2,25.8,28.6,,,,17.4,10.8,200,22.4,70,75.3,.6,
235,보령,2022-06-29,25.1,23.6,28,,14.7,44.5,16.3,10.1,200,23.8,74,93.1,.2,
235,보령,2022-06-30,26.6,25.1,29.1,,.1,.1,12.3,8.6,200,23.2,71,82.3,.4,
235,보령,2022-07-01,27.1,24,31.2,,,,6.2,4.2,200,22.6,60,77.8,11.9,
235,보령,2022-07-02,26.4,22.8,31.2,,,,2.9,1.7,20,22.5,63,80.4,10.9,
235,보령,2022-07-03,27.4,24.1,31.7,,,,4.8,3.2,200,22.3,53,75.6,9.6,
235,보령,2022-07-04,27,24.7,31.1,,0,0,4.5,2.9,50,22.7,59,78.4,6.2,
235,보령,2022-07-05,26.5,24.1,30.8,,0,0,6.3,3.6,230,23,61,82.4,4.3,
235,보령,2022-07-06,28.9,23.9,34.8,,,,6.8,3.6,180,23.1,51,72.3,7.3,
235,보령,2022-07-07,28.1,25.5,32.4,,.2,.3,11.1,7.9,200,23.8,59,78.6,2.7,
235,보령,2022-07-08,26,22.6,29.5,,0,0,8,5.7,230,22.9,64,84.3,7.9,
235,보령,2022-07-09,25.7,23,30.2,,,,4.3,2.8,230,21.8,63,80.3,10.5,
235,보령,2022-07-10,26.4,22.6,31.6,,.2,.3,5.6,3.6,200,22.3,59,80,9.8,
235,보령,2022-07-11,25.4,23.5,28.5,,.8,3.6,3.2,2,50,23.4,73,89.5,.5,
235,보령,2022-07-12,26.4,23.8,28.7,,0,0,2.6,1.4,50,23.9,73,86.5,1.2,
235,보령,2022-07-13,26.3,24.6,27.6,,6.9,10.8,10.9,7.8,200,23.1,73,83,0,
235,보령,2022-07-14,24.3,21.4,26.8,,.4,.4,7.4,5.5,230,22.3,75,89.8,.8,
235,보령,2022-07-15,24.3,20,29.5,,,,5.1,3.5,20,20.8,60,82.4,7.8,
235,보령,2022-07-16,25,21.7,28.8,,,,6,3.5,230,21.7,59,83.1,9.4,
235,보령,2022-07-17,25.3,22.2,29.2,,,,5.9,3.7,230,21.8,56,82,6.7,
235,보령,2022-07-18,22.9,21.3,25,,3.2,11.2,6.4,3.3,50,21.4,80,91.5,0,
235,보령,2022-07-19,24.3,20.5,28.4,,,,5.7,3.4,230,22.1,67,88.8,5.4,
235,보령,2022-07-20,26.1,23.1,30.5,,7.3,12.1,5.1,3.4,200,23,63,84.6,8.1,
235,보령,2022-07-21,23.9,22.4,26.3,,4.2,12.8,12,7.7,340,21.8,73,88.5,1,
235,보령,2022-07-22,24.7,21.4,28.1,,0,0,5.3,3.4,230,20.9,60,80.3,9.3,
235,보령,2022-07-23,24.3,20.3,27.4,,7.7,8.5,8.3,4.1,200,20.6,65,80.4,1.4,
235,보령,2022-07-24,25,23.7,28.4,,.9,1.7,6.4,4.2,200,23.2,76,90,.8,
235,보령,2022-07-25,25.9,23.1,29.5,,.2,.2,4.2,1.7,270,22.4,65,82.4,10.4,
235,보령,2022-07-26,26.1,21.9,30.7,,,,6,3.8,230,22.6,64,81.6,8.6,
235,보령,2022-07-27,26.6,23.7,31.3,,,,4.8,3.3,20,23.4,59,83.6,6.9,
235,보령,2022-07-28,28.1,23.3,33.4,,,,4.6,3.2,50,21.8,49,70.4,10.7,
235,보령,2022-07-29,30.1,24.9,34.7,,,,5.9,3,340,23.4,47,68.5,10.8,
235,보령,2022-07-30,29.9,26.1,33.7,,0,0,6.1,3.5,50,22.4,50,64.8,6.5,
235,보령,2022-07-31,27.8,26.3,29.6,,.7,1.2,8.3,3.9,110,23.2,63,76.9,0,
235,보령,2022-08-01,28.4,25.3,33.3,,13.4,47.5,11,6.6,140,24.4,59,80.1,5.3,
235,보령,2022-08-02,27.2,26,28.5,,1,1.2,11.2,7.4,200,24.9,77,87.6,.2,
235,보령,2022-08-03,27.1,25.5,29.8,,.4,.4,7.1,4.9,230,25.6,78,92,3.3,
235,보령,2022-08-04,28,25.6,30.9,,.9,.9,6,3.7,200,25.9,73,88.9,8.2,
235,보령,2022-08-05,28.1,26.8,30.3,,0,0,7,5.3,200,26.3,80,90,4.5,
235,보령,2022-08-06,28.3,26.6,31.3,,,,6.9,5.2,200,26.2,72,88.8,8.9,
235,보령,2022-08-07,28.8,26.8,32.1,,,,8.2,6.3,200,25.6,68,83.5,5.2,
235,보령,2022-08-08,28.1,27.7,28.8,1.25,.1,.1,12.2,8.1,200,25.3,80,85,0,
235,보령,2022-08-09,27.9,27.1,29.5,,.2,.4,11.8,8.2,200,25.3,78,86,.4,
235,보령,2022-08-10,25.4,23,27.7,,19.4,48.9,12.5,8.3,200,24.7,87,96.6,0,
235,보령,2022-08-11,25.5,24.2,27,,18.1,64.5,11.8,7.9,200,24.8,89,96.5,0,
235,보령,2022-08-12,25.4,21.9,29.7,,.2,.2,3.8,2.2,250,22.4,60,84.6,10.8,
235,보령,2022-08-13,25.9,23.3,28.6,,22.1,72.7,7.9,5,180,23.9,76,89.4,0,
235,보령,2022-08-14,27.6,26.1,29.4,,2.8,4.8,9.8,6.1,200,25.9,84,90.5,.2,
235,보령,2022-08-15,27.9,24.3,30.3,,18,35.4,15.2,9.5,200,25,70,84.6,1.4,
235,보령,2022-08-16,25.1,22.5,29.6,,.7,.7,6.9,3.8,230,23,65,88.9,0,
235,보령,2022-08-17,24.6,21.7,29.6,,,,4.1,2.3,290,20.9,51,81.8,.2,
235,보령,2022-08-18,24.9,21.5,29.7,,0,0,4.5,2.9,50,20.4,53,77.9,1.2,
235,보령,2022-08-19,26.5,21.4,29,,,,10.1,6.8,200,23.7,75,85,.6,
235,보령,2022-08-20,26.2,22.7,29.3,,.9,2.4,9.2,6.5,200,23.9,68,88.4,0,
235,보령,2022-08-21,25.8,22,30.5,,,,3.8,2.7,50,22.6,64,84,1.7,
235,보령,2022-08-22,26.4,23.1,30.4,,,,7.2,4.5,200,22.8,53,81.9,1.1,
235,보령,2022-08-23,23.9,20.4,26.2,,10.1,37.6,6.1,2.7,180,22.8,70,94.1,0,
235,보령,2022-08-24,23.7,19.8,27.7,,,,5.5,3,50,19.9,63,80.6,1.1,
235,보령,2022-08-25,22.3,18.6,27.7,,0,0,4.9,3.1,50,18.3,46,79.6,2.1,
235,보령,2022-08-26,22.7,17.4,27.2,,,,5.7,3.2,50,17.4,59,73.4,10.8,
235,보령,2022-08-27,21.4,17.3,25.9,,,,6.8,4.1,360,13.8,36,64.6,3.1,
235,보령,2022-08-28,22,16.4,27.6,,,,6.1,4.1,50,13.5,37,61.6,9.9,
235,보령,2022-08-29,20,18.2,22.1,,.5,.7,6.6,3.6,50,15.3,63,74.9,0,
235,보령,2022-08-30,19.9,18.6,20.5,,4.1,18.4,8.6,5.3,50,18.6,78,93.1,0,
235,보령,2022-08-31,21.6,19.3,25,,.4,1.6,5,2.9,360,19.3,68,88.1,1.9,
235,보령,2022-09-01,22.7,18.6,28.1,,,,6.1,3.5,20,18.4,49,79.3,5,
235,보령,2022-09-02,24.4,18.7,29.1,,,,7.9,4.4,50,16.6,51,63.3,5.5,
235,보령,2022-09-03,25.3,22.1,30.2,,0,0,7.3,3.7,50,18.1,52,64.8,3.6,
235,보령,2022-09-04,25.1,23,28.6,,1.2,4.1,7.8,4.6,70,20.9,65,78.9,0,
235,보령,2022-09-05,21.1,17.9,23.9,,2.7,9.5,12.9,8.2,20,20,90,94,0,
235,보령,2022-09-06,20.6,17.7,25.6,,3.1,12.6,12.5,7.6,360,17.5,61,84,4.8,
235,보령,2022-09-07,21,17,25.6,,,,5,3.3,50,18.8,71,88.1,9.3,
235,보령,2022-09-08,21.5,16,28.1,,,,3.5,1.7,20,16.7,48,75.8,5.8,
235,보령,2022-09-09,23.4,18.5,28.6,,,,4.5,2.4,50,17.2,52,69.6,5,
235,보령,2022-09-10,22.4,17.6,27.1,,,,5.4,3.3,50,15.8,45,67.1,5.5,
235,보령,2022-09-11,22.8,19.6,26.8,,,,3.6,2.3,50,16.5,50,68.6,4.4,
235,보령,2022-09-12,23.2,20.6,27.3,,,,4,2.8,20,19.8,66,81.9,.6,
235,보령,2022-09-13,24.8,22.3,26.7,,.3,.9,6.9,4.2,20,19.1,61,71.1,.1,
235,보령,2022-09-14,25.5,20.6,28.7,,.5,1.2,10.9,5.1,50,13.1,36,46.9,3.4,
235,보령,2022-09-15,27.4,23.3,30.9,,,,8.6,5,90,18.2,49,57.8,3.9,
235,보령,2022-09-16,26.2,23.3,31.5,,.3,.6,7.2,5.2,110,21.5,60,76.5,3.9,
235,보령,2022-09-17,26.1,23.3,30.3,,,,5.7,3.5,340,22.4,64,80.9,4.2,
235,보령,2022-09-18,26.9,23.1,31.2,,0,0,8.8,4.6,360,21.8,62,74.6,1.6,
235,보령,2022-09-19,23.7,18.5,28.3,,,,9.6,4.9,360,16.6,52,65.1,7.3,
235,보령,2022-09-20,19.2,15,24,,,,6,3.5,20,11.9,42,64.3,6.5,
235,보령,2022-09-21,18.1,13.6,25,,,,4.8,2.6,50,11.7,32,69.3,8.1,
235,보령,2022-09-22,18.2,13.5,23.8,,,,5.2,3,50,12.3,50,69.5,8.5,
235,보령,2022-09-23,17.4,13.1,22.4,,0,0,7.5,4.7,360,12.2,51,72.8,7.1,
235,보령,2022-09-24,18,12.1,23.6,,,,4.6,2.8,50,12.9,47,73.6,9,
235,보령,2022-09-25,18.5,15,24.8,,,,3.2,2.1,20,14,39,76.3,3.3,
