지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),강수 계속시간(hr),10분 최다 강수량(mm),1시간 최다강수량(mm),최대 순간 풍속(m/s),최대 풍속(m/s),최다풍향(16방위),평균 이슬점온도(°C),최소 상대습도(%),평균 상대습도(%),합계 일조시간(hr),1시간 최다일사량(MJ/m2)
238,금산,1992-01-26,-1.4,-7.1,5.9,,,,,2.5,270,-6.7,35,72.5,5.5,
238,금산,1992-01-27,-.4,-6.3,8.2,,,,,3,360,-5.7,35,72.3,7.1,
238,금산,1992-01-28,1.5,-9,10.2,2.95,,,,4,180,-2.1,51,79,0,
238,금산,1992-01-29,4.5,-.2,9,,,,,4,320,-.7,30,72.3,.6,
238,금산,1992-01-30,-.2,-3.8,4.6,,,,,2.5,360,-4.5,51,74.5,.9,
238,금산,1992-01-31,-2.4,-5.7,2,5.47,,,,2.5,290,-5.3,52,82,1.9,
238,금산,1992-02-01,-2.4,-7.1,2.8,.25,,,,2,20,-6.1,51,77.3,5.7,
238,금산,1992-02-02,-2.8,-10,3.6,4.17,,,,2,360,-5.6,59,82.8,4.2,
238,금산,1992-02-03,.6,-1,1.2,16.72,,,,3,290,-.7,76,91.8,0,
238,금산,1992-02-04,-1.5,-5.3,3.4,,,,,3,290,-5.7,51,73.8,7.7,
238,금산,1992-02-05,-3.8,-9.9,4.3,,,,,3,360,-8,36,75.3,8,
238,금산,1992-02-06,-3.1,-8.3,5.3,2.25,,,,4,290,-7.9,40,74.3,5.7,
238,금산,1992-02-07,-3.7,-10.5,2.3,,,,,3.5,290,-8.4,40,71.3,6.9,
238,금산,1992-02-08,-3.9,-9.7,1.3,,,,,3.5,290,-9.5,39,68.3,8.7,
238,금산,1992-02-09,-3,-10.2,4.8,,,,,3.5,290,-7.8,44,72.5,7.2,
238,금산,1992-02-10,-2.1,-8.4,6.8,,,,,4.5,290,-7.2,40,71.5,7.1,
238,금산,1992-02-11,-2.2,-10.1,7.2,,,,,3.5,290,-8.4,25,68.3,7.4,
238,금산,1992-02-12,-1,-9.4,7.3,,,,,3,270,-4.7,46,78.5,5.4,
238,금산,1992-02-13,.7,-5.4,4.8,.32,,,,3.5,290,-4.8,46,67.8,4.9,
238,금산,1992-02-14,-2.3,-8.6,5.1,,,,,4.5,250,-6.6,46,74.8,8.1,
238,금산,1992-02-15,1.3,-4.9,7.3,2.55,,,,5,250,-2.2,40,78,2.8,
238,금산,1992-02-16,-2.1,-6,1.9,,,,,4.5,290,-10.9,30,52.3,9,
238,금산,1992-02-17,-3.8,-10.3,4,,,,,3.5,290,-9.2,33,69.5,8.2,
238,금산,1992-02-18,-2.8,-8.9,6.8,2.08,,,,4,290,-5.8,50,80.5,4.9,
238,금산,1992-02-19,-4.5,-10,2.3,,,,,3.5,290,-10.3,30,66.8,8.4,
238,금산,1992-02-20,-4.6,-12.2,3.4,,,,,3.5,290,-10.9,32,66.5,8.1,
238,금산,1992-02-21,-2.5,-7.1,2.3,.2,,,,5,290,-7.6,38,70,8.3,
238,금산,1992-02-22,-1.4,-8.9,6.5,,,,,3.5,320,-6.2,40,73.3,7.7,
238,금산,1992-02-23,2,-2.8,7.8,.97,,,,5.5,290,-4.8,30,65,4.9,
238,금산,1992-02-24,.7,-3.3,5.4,,,,,5.5,270,-5.3,49,64,8.2,
238,금산,1992-02-25,1.4,-6.7,10.2,,,,,4.5,20,-4.9,28,68.8,8.7,
238,금산,1992-02-26,3,-7.4,14.5,,,,,5,70,-4.4,21,67.3,8.6,
238,금산,1992-02-27,6.3,-3.7,19.2,,,,,3.5,270,-.2,25,69,9,
238,금산,1992-02-28,8.3,2.4,13.8,7.92,,,,1.5,320,6.1,58,86.3,0,
238,금산,1992-02-29,15,9.6,20.4,1.03,,,,5,180,11,60,78.5,2.4,
238,금산,1992-03-01,10.8,6.6,14.6,,,,,3,140,7.9,81,82.3,0,
238,금산,1992-03-02,5.4,1.7,7.4,,,,,3.5,110,1.2,69,74.5,0,
238,금산,1992-03-03,4.1,-2.7,10,,,,,3.5,90,-1.8,39,68.3,8.5,
238,금산,1992-03-04,4.4,-2.3,10,,,,,2.5,90,-2.4,40,63.5,6.5,
238,금산,1992-03-05,2.4,.4,3.8,17.17,,,,2.5,70,.5,79,87.3,0,
238,금산,1992-03-06,1.2,-1.6,4.9,1.57,,,,3.5,20,-1.6,58,81.8,1.4,
238,금산,1992-03-07,.4,-7,9.1,,,,,4.5,270,-4.9,33,72.3,8.7,
238,금산,1992-03-08,2.2,-4.4,12.2,,,,,3,50,-2.8,33,74,8.7,
238,금산,1992-03-09,3.3,-5.4,13.4,,,,,4,360,-2.4,33,70.8,9.1,
238,금산,1992-03-10,3,-4.4,11.8,,,,,3.5,290,-1,50,77.5,6.3,
238,금산,1992-03-11,5,-3.3,17.3,,,,,4,290,-3.6,18,63,7.2,
238,금산,1992-03-12,5.6,-2.7,14.3,,,,,4,290,.1,40,69.8,9.1,
238,금산,1992-03-13,5.1,-2.9,18.1,,,,,3,270,-4.6,15,62.3,7.8,
238,금산,1992-03-14,7.1,-3,19.7,.65,,,,3,20,-.9,23,64,4,
238,금산,1992-03-15,11.7,7.1,18.4,,,,,3.5,360,4.2,37,61.5,5.3,
238,금산,1992-03-16,5.8,1.4,7.8,2.28,,,,3.5,70,1.9,70,78.8,0,
238,금산,1992-03-17,3.5,.4,8,12.02,,,,4,140,.1,56,79.8,.3,
238,금산,1992-03-18,2.8,.2,6,11.45,,,,2,270,1.6,83,91.8,.7,
238,금산,1992-03-19,6.6,3,12.4,,,,,4,320,1.2,45,71.8,5.3,
238,금산,1992-03-20,3.3,-2.5,9.3,3.8,,,,3,20,-.5,48,78.3,0,
238,금산,1992-03-21,5.1,-1,10.6,6.7,,,,4.5,270,1,41,76.5,9,
238,금산,1992-03-22,4.8,-4.7,14,,,,,1.5,270,-.3,38,73,8.1,
238,금산,1992-03-23,5.6,3.4,7.1,11.22,,,,2.5,140,3.7,81,87.3,0,
238,금산,1992-03-24,6.5,3.1,9.8,,,,,2,290,4.4,67,86.8,.5,
238,금산,1992-03-25,7.5,.4,12.8,,,,,4,360,1.5,40,68,7.7,
238,금산,1992-03-26,10.3,4,17.6,,,,,3,360,2.3,27,60.3,9.1,
238,금산,1992-03-27,10.9,4.3,17.2,,,,,3.5,90,3.6,36,62.3,9.1,
238,금산,1992-03-28,10.2,3.8,15.6,,,,,3,140,4,45,66.3,7.4,
238,금산,1992-03-29,11.3,4,19.2,,,,,3.5,320,3.1,32,60.8,9,
238,금산,1992-03-30,9.2,-.8,20,,,,,3,270,2.3,32,66.5,10.1,
238,금산,1992-03-31,10.5,0,20.2,,,,,2,290,3.5,27,67.5,6.8,
238,금산,1992-04-01,12.1,7.8,17.8,.58,1,2.5,,3.5,270,7.1,47,73,7.3,
238,금산,1992-04-02,11.4,5.7,18.9,,,,,3.5,270,5.3,34,70.8,9.2,
238,금산,1992-04-03,11.2,1.1,20.8,,,,,1.5,290,4.2,29,67.5,8.6,
238,금산,1992-04-04,11.9,6.6,19.8,,,,,2,270,5.6,36,68,4.8,
238,금산,1992-04-05,11.8,1.1,23.8,,,,,3.5,20,4.8,25,67.5,10.2,
238,금산,1992-04-06,11.9,3.1,20.8,,,,,2,290,4.8,33,64.3,6.6,
238,금산,1992-04-07,11.9,6.4,17.4,,,,,4,110,6.1,47,68.5,10.3,
238,금산,1992-04-08,11.7,2.5,19.7,3.42,.5,1.5,,4,360,6.4,40,73.8,5.9,
238,금산,1992-04-09,12.6,10.1,16.1,23.55,2,8,,3.5,140,10.9,78,89.3,0,
238,금산,1992-04-10,9.1,6.7,11.2,24,1.5,5.5,,3.5,110,7.4,78,89,0,
238,금산,1992-04-11,9.1,4.2,15.8,4.47,1,2.5,,5.5,270,4.4,44,74.8,5.9,
238,금산,1992-04-12,6.1,2,10.6,,,,,6,270,-2.4,32,55,9.6,
238,금산,1992-04-13,6,-2.1,13.7,,,,,3,360,1.5,42,74.5,10.5,
238,금산,1992-04-14,8.5,1.4,16.2,,,,,4,270,2.2,31,68.8,9.1,
238,금산,1992-04-15,6.4,2.3,10.3,5.52,,,,6,270,2,40,74.5,5.3,
238,금산,1992-04-16,5.9,-.3,13,,,,,4,250,1.5,45,75,5.2,
238,금산,1992-04-17,9.7,-1.6,20.4,,,,,5,180,3,29,67.5,8.5,
238,금산,1992-04-18,12.4,4.6,17.6,7.8,2,5,,6.5,270,9.5,65,82.3,.8,
238,금산,1992-04-19,8.3,.6,18.6,,,,,5.5,250,-.1,18,64.8,8.9,
238,금산,1992-04-20,13,2.3,23.3,,,,,4,270,3.2,16,57.3,11.2,
238,금산,1992-04-21,14.4,3.5,24.8,5.72,2,4,,6.5,250,8.4,33,70.5,7.2,
238,금산,1992-04-22,13.8,6.2,19.4,,,,,6.5,290,2.9,26,50,11,
238,금산,1992-04-23,14.5,1.5,23.3,,,,,5.5,270,.5,20,44.8,11.3,
238,금산,1992-04-24,14.3,4.3,20.7,.3,0,0,,6.5,270,1,22,41.8,8,
238,금산,1992-04-25,10.7,-.3,20.6,,,,,3,290,1.4,22,57.5,11.2,
238,금산,1992-04-26,13.6,3.6,24.2,,,,,3,20,2.6,17,55.8,11.5,
238,금산,1992-04-27,12.6,1,24.6,,,,,3.5,270,2.3,17,56.3,11.8,
238,금산,1992-04-28,12.7,1.8,23.1,,,,,5.5,270,6.1,26,67.3,9,
238,금산,1992-04-29,14.7,7.8,22,3.42,.5,1.5,,3.5,110,10,42,76.5,6.7,
238,금산,1992-04-30,11.1,7.9,16.8,5.17,1,2.5,,4,270,8.1,56,81.5,5.6,
238,금산,1992-05-01,10.2,3.2,17.8,,,,,5,270,6,46,77.5,8.9,
238,금산,1992-05-02,13,3.2,21.3,,,,,5.5,270,4.1,27,59,11.8,
238,금산,1992-05-03,13.5,2.5,22.6,,,,,6,270,6.2,30,63.8,10.8,
238,금산,1992-05-04,16.2,4.4,27.3,,,,,3,320,7.3,23,61.8,11.5,
238,금산,1992-05-05,17.7,8.2,26.7,,,,,4.5,140,5.9,24,52,10.1,
238,금산,1992-05-06,15.6,13.2,17.6,4.28,1.5,3.5,,4.5,110,7.3,35,60.3,0,
238,금산,1992-05-07,19.1,14.5,24,15.37,1.5,6,,6,180,16.5,71,84.8,0,
238,금산,1992-05-08,15.2,12.4,18.2,6.53,.5,1,,4.5,270,12.7,72,84.8,0,
238,금산,1992-05-09,12.9,6.6,19.1,,,,,3.6,320,3.9,25,58.5,10,
238,금산,1992-05-10,12.3,2.8,22,,,,,3.3,50,3.2,23,60.8,11.6,
238,금산,1992-05-11,15,5.3,23.5,,,,,3.2,50,2.8,26,45.3,11.8,
238,금산,1992-05-12,16.3,5.4,25.5,,,,,2.6,90,5.7,27,52.8,10.8,
238,금산,1992-05-13,14.6,11.7,17.3,10.25,1,4.5,,4.4,270,10,60,74,0,
238,금산,1992-05-14,16.5,10.8,23.8,,,,,3,70,8.3,41,58.8,9,
238,금산,1992-05-15,16,12.5,21.6,,,,,2.3,90,8,48,59,5.7,
238,금산,1992-05-16,15.6,12.5,20,,,,,4.1,250,9.1,47,66,6.3,
238,금산,1992-05-17,15.7,10.7,21.7,,,,,2.5,270,9,45,65.8,5.5,
238,금산,1992-05-18,15.4,9.8,23.6,,,,,3.8,270,8.4,34,65.3,7.6,
238,금산,1992-05-19,16.8,10,25.9,,,,,5.2,250,7.2,29,58,10.4,
238,금산,1992-05-20,18.1,9.3,25.7,,,,,5.1,270,8.1,31,54,11.5,
238,금산,1992-05-21,19.5,11.9,26.8,,,,,5,270,9.3,31,53.3,11.6,
238,금산,1992-05-22,20.2,11.6,26.6,,,,,4,270,8.5,23,49,11.7,
238,금산,1992-05-23,16.8,11.3,22.5,2,.5,1,,5.9,270,8.2,37,57.8,10.9,
238,금산,1992-05-24,14.6,7.5,21.7,,,,,4.1,270,7,35,62,10.6,
238,금산,1992-05-25,10.5,6.2,18,7.08,1,2.5,,4.4,270,7,40,78.8,3.7,
238,금산,1992-05-26,13.3,7.8,20.3,.67,.5,1,,5,270,8.5,49,73.5,7.1,
238,금산,1992-05-27,13.8,9,21.1,1.97,1,3.5,,3.3,320,7.6,36,68.3,10.4,
238,금산,1992-05-28,15.2,6.8,24.5,,,,,2.9,290,8.1,30,65.3,9.7,
238,금산,1992-05-29,18.1,10.8,25.8,.55,0,0,,3.5,250,11.3,47,65.8,5.4,
238,금산,1992-05-30,19.2,12.6,28.5,,,,,3.5,360,11.5,31,65.5,9.5,
238,금산,1992-05-31,20.2,12.3,28.5,,,,,3.5,290,12.9,33,64.8,11.4,
238,금산,1992-06-01,20.5,12.5,30.7,,,,5.1,2.7,340,11.1,25,60,11,
238,금산,1992-06-02,21.5,10.8,31.2,,,,6.3,2.6,270,11.5,30,56.5,11.9,
238,금산,1992-06-03,20.1,13.8,27.8,,,,6.8,4.1,270,13,33,65.3,6,
238,금산,1992-06-04,19.8,16.1,24,.63,1,2,8.9,5.4,90,13.7,47,68.3,.2,
238,금산,1992-06-05,21.8,16.1,28,,,,5.2,2.5,290,16,44,70.8,10,
238,금산,1992-06-06,20.8,15.3,27.5,,,,5.2,3,180,14.8,48,70.3,3.6,
238,금산,1992-06-07,16.7,9.7,19.6,.92,1,1.5,7.7,4.8,270,11,52,68.8,5.4,
238,금산,1992-06-08,16.7,5.8,24.6,,,,11.4,6.1,160,7.9,29,58.3,12.2,
238,금산,1992-06-09,22.9,16.7,29.1,.85,0,.3,9.5,5.8,160,9.6,31,43,9.7,
238,금산,1992-06-10,19.5,14.2,23.3,1.5,.5,1,9.2,5.2,160,11.4,43,59.5,5.1,
238,금산,1992-06-11,16.8,13.2,21.9,,,,7.7,4.2,250,10.3,50,65.5,7.8,
238,금산,1992-06-12,18.8,12.8,24.6,,,,5.7,3.2,270,11,43,61,9.6,
238,금산,1992-06-13,18.1,14.9,22.9,1.77,.5,.5,3.9,1.7,270,13.2,59,73.5,3.2,
238,금산,1992-06-14,19.9,14.8,25.8,,,,2.4,1.6,270,14.1,42,70.8,3.4,
238,금산,1992-06-15,19.9,12.7,29.7,,,,5.6,2.7,270,12.4,31,67.3,9.9,
238,금산,1992-06-16,21.9,12.9,29.7,,,,5.5,3.1,290,13.2,34,59.8,7.9,
238,금산,1992-06-17,19.1,15.2,24.9,1.22,.5,1.5,4.4,1.9,270,14.7,51,75.5,2.8,
238,금산,1992-06-18,20,14.6,27.4,,,,6.6,3.9,270,13.7,34,69.3,9.4,
238,금산,1992-06-19,18.1,12.8,27.1,2.67,.5,1,7.4,4.4,320,12.3,38,72.3,5.7,
238,금산,1992-06-20,18.3,10.8,27.6,,,,4.6,2.5,270,11,33,66.5,10.1,
238,금산,1992-06-21,19.7,12.3,26.5,,,,4.7,2.3,290,13.6,40,68.8,6.4,
238,금산,1992-06-22,21.5,16.9,28.4,.32,0,0,7,3.6,110,12.6,28,60.3,5.6,
238,금산,1992-06-23,19.2,13.3,22.2,,,,6.6,3.4,70,10.7,51,58.3,.5,
238,금산,1992-06-24,18.4,10.8,25.1,,,,5.2,3,250,11.8,46,66.3,8.6,
238,금산,1992-06-25,21.7,15.1,28.8,,,,5.8,3.1,270,13.9,37,63.8,10,
238,금산,1992-06-26,22.3,15.1,29.4,,,,5.8,3.8,270,14.8,39,64,8.1,
238,금산,1992-06-27,23.4,16.5,31.7,,,,6.4,3.3,270,14.7,27,62,10.7,
238,금산,1992-06-28,23.4,16.6,31.4,,,,6.6,3.4,290,15.4,40,62,10.1,
238,금산,1992-06-29,22.9,16.2,29.8,,,,4,2.2,290,15.6,38,65.3,7.5,
238,금산,1992-06-30,23.6,16.9,30.8,,,,6.8,4,270,15.3,34,61.5,8,
238,금산,1992-07-01,22.2,14.6,31,,,,7.1,4.6,250,14.4,34,63.5,8.4,
238,금산,1992-07-02,24.8,19.6,30.2,.07,0,0,10.1,5.9,230,17.4,48,64,8.7,
238,금산,1992-07-03,25.2,20.7,30.9,,,,6.4,3.6,270,17.5,41,63.3,10.2,
238,금산,1992-07-04,24.7,20.2,31.5,,,,6,3.1,270,17.4,42,65.8,9.7,
238,금산,1992-07-05,24.9,18,33.8,,,,8.6,4.4,290,17.1,37,64,9.3,
238,금산,1992-07-06,25.1,17.9,34.5,,,,5.7,3.7,110,15.8,23,62.8,10.6,
238,금산,1992-07-07,25.2,17.7,33.2,,,,6.4,4,270,17.4,40,64,10.8,
238,금산,1992-07-08,25.5,18,33.4,,,,8.3,4.6,250,15.8,24,58.8,12.4,
238,금산,1992-07-09,23.3,15.8,30.3,.12,0,0,4.2,2.5,270,14.8,37,61.3,4.5,
238,금산,1992-07-10,22.7,20.3,32.5,2.35,4,15.5,15.5,5.9,290,18.4,41,77.5,3.5,
238,금산,1992-07-11,24.5,20.5,30.1,.57,.5,1,7.6,4,270,18.3,45,70.3,10.3,
238,금산,1992-07-12,20.9,19.7,23,10.27,3,8,4.5,2.7,110,18.7,76,87,0,
238,금산,1992-07-13,23.1,18.6,28.9,6.53,10.5,24.5,6.9,3.2,340,19.2,60,79.5,4.2,
238,금산,1992-07-14,23.3,19.9,29.4,,,,5.7,3.4,360,19.1,57,78.3,5.3,
238,금산,1992-07-15,21.7,20,28.6,1.33,3.5,9,5.8,3.8,270,18.5,57,82.3,5.9,
238,금산,1992-07-16,22.2,19.6,26.3,8.5,.5,1,3.2,1.8,90,18,62,78.3,.4,
238,금산,1992-07-17,22.9,20,27.2,14.98,5,18,11.2,5.2,160,19.6,61,81.8,0,
238,금산,1992-07-18,24.5,21.4,29.2,.55,.5,.5,8.3,4.1,250,19.8,60,75.3,7.3,
238,금산,1992-07-19,26,20.8,32.5,,,,4.5,2.7,250,20.5,48,73,7.2,
238,금산,1992-07-20,26.9,22.2,32.4,,,,6.8,4,180,20.8,49,70,4.5,
238,금산,1992-07-21,28.5,23.7,33.4,,,,9.5,4.2,180,19.9,45,60.5,7.7,
238,금산,1992-07-22,27.9,24.9,31.6,1.42,3.5,6.5,8.6,3.9,180,21.2,52,67,7.7,
238,금산,1992-07-23,27.6,23.4,32.7,,,,4.4,2.5,270,21.5,52,70.3,7.9,
238,금산,1992-07-24,27.7,23,33.9,,,,5.1,3,270,21.8,50,72,8.7,
238,금산,1992-07-25,27.4,21.4,32.8,,,,6,3.3,270,21.3,49,70.3,11,
238,금산,1992-07-26,27.5,20.9,33.5,,,,7.2,4.3,270,19.8,43,64.3,11,
238,금산,1992-07-27,27.5,20.9,32.9,,,,7.5,3.4,270,20.5,53,66.8,10,
238,금산,1992-07-28,28.3,24.2,33.6,,,,5.9,3.3,270,22.1,54,70,8.7,
238,금산,1992-07-29,27.5,22.5,34.6,,,,5.3,2.8,270,22,50,73,10.2,
238,금산,1992-07-30,28.6,21.5,33.3,.58,1.5,2,8.2,4.6,180,21.1,50,64.5,9.2,
238,금산,1992-07-31,27,21.6,31.5,.62,2,2,6.7,3.7,270,20.4,49,68.5,10.7,
238,금산,1992-08-01,26,21,33.1,,,,3.6,1.7,270,20.2,49,71.5,10.3,
238,금산,1992-08-02,26,21.9,32.1,.68,0,0,4.8,2.2,50,20,51,70.5,8.3,
238,금산,1992-08-03,24.7,19.5,30.3,,,,8.3,3.9,90,15.7,44,59,12,
238,금산,1992-08-04,23.8,16.6,30,,,,9.5,5.1,70,13.1,35,52.3,12.7,
238,금산,1992-08-05,23.4,20.9,27,,,,7.4,3.7,90,16.2,51,64.3,1.8,
238,금산,1992-08-06,24.6,21.5,30.1,1.42,1,1.5,6.8,2.7,270,18.8,49,71.3,4.6,
238,금산,1992-08-07,24.5,20.7,30.2,1.45,0,0,7.9,5.1,90,20.2,49,77.5,3.2,
238,금산,1992-08-08,26.4,21.6,32.8,,,,6.8,3.8,290,20,46,70.3,8.6,
238,금산,1992-08-09,25.8,21.3,31.9,,,,5.9,2.6,290,20,53,71.5,7.1,
238,금산,1992-08-10,26,21,32,,,,5.1,2.5,270,19.8,50,69.5,8.1,
238,금산,1992-08-11,23.5,22.4,28.1,1.52,4,9,6.5,3.2,110,19.8,63,80,1.1,
238,금산,1992-08-12,23.3,19.5,27.4,11.35,4,18,5.4,3,110,19,61,77.5,2.5,
238,금산,1992-08-13,23.6,18.5,31.2,,,,3.9,2.3,70,18.6,54,75,5.9,
238,금산,1992-08-14,21.1,19.5,23.3,19.13,2,4,3.7,2.1,270,18,76,82.5,0,
238,금산,1992-08-15,21.7,20.6,23.5,6.62,.5,2.5,3.2,1.5,110,18.5,77,82,0,
238,금산,1992-08-16,24.6,21.1,29.3,,,,3.4,2.2,270,20.1,63,76.5,6,
238,금산,1992-08-17,24.5,21.6,27.9,,,,4.7,2.7,90,19.2,63,72.8,2.6,
238,금산,1992-08-18,24,20.8,28.1,,,,6.5,3.5,70,17.9,57,69,3.7,
238,금산,1992-08-19,24.9,19.5,31,,,,7.1,3.5,270,18.4,52,67.5,7.3,
238,금산,1992-08-20,24.4,18.8,31,,,,4.1,2.1,270,18.5,51,70.5,6.4,
238,금산,1992-08-21,25.5,19.5,31.3,,,,4.1,2,20,19.3,49,70,7.7,
238,금산,1992-08-22,25.2,20.5,31.8,1.6,5,5.5,7,4.4,270,20.1,53,74.3,6.9,
238,금산,1992-08-23,23.6,21.4,29.4,1.87,2.5,5,6.3,3.4,270,20,63,80.8,3.8,
238,금산,1992-08-24,23.1,21.3,27.1,5.63,.5,2,3.1,1.8,270,19.4,67,79.5,.6,
238,금산,1992-08-25,21.8,19,25.6,9.42,4,16,7,3.1,90,17.7,63,77.8,3.1,
238,금산,1992-08-26,22.5,17.8,29.3,4.48,2.5,5,5.7,2.9,90,18.2,61,77,5.2,
238,금산,1992-08-27,22.5,21.3,24.9,10.6,2,5.5,13.1,5.3,90,19.7,65,83.8,0,
238,금산,1992-08-28,24.2,20.4,32,,,,6,2.6,160,19.9,58,78.3,7,
238,금산,1992-08-29,25.6,20.1,32.8,,,,4.7,2.4,140,20,48,72.8,9.8,
238,금산,1992-08-30,25.8,19.9,32.9,,,,5.5,3,140,19.5,46,69.5,10,
238,금산,1992-08-31,25.1,21.4,29.2,.83,0,0,5.3,3,90,18.9,55,69,.1,
238,금산,1992-09-01,26.3,22.8,29.9,,,,6.6,3.2,90,18.9,53,64.3,1.6,
238,금산,1992-09-02,27.3,24.7,29.2,7.42,.5,2.5,11.4,5.9,180,21.2,54,70,.2,
238,금산,1992-09-03,25.2,22,29.5,5.37,3.5,12,5.9,3.5,230,20.5,57,75.3,2.9,
238,금산,1992-09-04,24.9,19.3,29.7,.33,0,0,4,2.2,270,18.9,53,69.8,10.2,
238,금산,1992-09-05,22.2,17.8,31.4,,,,3.1,2.1,270,15.8,32,70.3,8.2,
238,금산,1992-09-06,23,17,30.9,,,,3.3,1.9,270,17.4,48,72.3,7.1,
238,금산,1992-09-07,21.9,20.7,23.3,12.3,2,9,4.2,2.3,360,18.8,76,82.5,.3,
238,금산,1992-09-08,21.8,17.8,26.3,8.05,6,14.5,6.4,2.5,270,17.1,57,75.5,1.7,
238,금산,1992-09-09,17.6,13.3,20.5,4.15,.5,.5,3.1,1.6,110,13.2,61,75.8,.7,
238,금산,1992-09-10,18.2,12.9,26.9,,,,3.8,2.3,270,13,47,73.8,8.3,
238,금산,1992-09-11,19,14.9,26.6,,,,4.4,2.4,270,13.6,41,72.5,8.3,
238,금산,1992-09-12,18.8,14.1,24.2,,,,3.2,1.9,270,14.5,58,76,1,
238,금산,1992-09-13,17.9,15.4,19.6,17.03,2,7,4,2.1,90,14.5,72,80.3,0,
238,금산,1992-09-14,20.2,14.2,26.4,,,,5.7,3,270,15.2,53,73.8,7.4,
238,금산,1992-09-15,18.6,13.9,28,,,,4.7,2.5,270,12.5,36,70.8,7.7,
238,금산,1992-09-16,16.9,11.8,26.7,,,,5.6,3,270,12.1,42,74.3,7.7,
238,금산,1992-09-17,17.1,11.2,24.5,,,,4.3,2.6,270,9.2,32,63,3.7,
238,금산,1992-09-18,16.7,13.3,23.4,,,,2.9,1.8,270,12,58,74.8,.7,
238,금산,1992-09-19,17.6,11.3,26.4,,,,5,2.8,270,12.3,44,73.8,6.4,
238,금산,1992-09-20,17.1,13.2,24.2,.87,2,7.5,4.3,2.2,20,13.2,60,78.8,3,
238,금산,1992-09-21,17.3,12.4,25.5,,,,5.2,2.7,70,12.1,45,73.8,8.7,
238,금산,1992-09-22,17.3,9,24.8,,,,8.4,3.8,250,10.5,42,66.8,10.6,
238,금산,1992-09-23,16.5,10.7,20.8,1.28,0,0,2.8,1.6,140,13.2,72,81.3,0,
238,금산,1992-09-24,20,17.5,22,19.58,2.5,9.5,4.1,1.6,290,17.4,80,85,0,
238,금산,1992-09-25,20.2,12,24.6,1.33,.5,1,7.2,4,270,14.5,60,70,4.2,
238,금산,1992-09-26,13.2,6.6,21.6,,,,8.6,4.4,270,6.5,29,67.3,7.9,
238,금산,1992-09-27,11,4,21.9,,,,3.5,1.9,50,5.5,33,73.8,8.8,
238,금산,1992-09-28,12.7,7.2,19,3.75,.5,1.5,4.6,2.4,160,8.6,52,77.3,2.1,
238,금산,1992-09-29,16.5,12.9,22.7,7.33,1.5,5,7.4,3.9,250,11.6,45,73.8,5.8,
