지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),강수 계속시간(hr),10분 최다 강수량(mm),1시간 최다강수량(mm),최대 순간 풍속(m/s),최대 풍속(m/s),최다풍향(16방위),평균 이슬점온도(°C),최소 상대습도(%),평균 상대습도(%),합계 일조시간(hr),1시간 최다일사량(MJ/m2)
238,금산,2012-03-18,6.8,.7,12.8,,,,8.2,4.8,290,2.7,58,76.3,6.2,
238,금산,2012-03-19,2.3,-2.7,8.7,,,,6,3.5,290,-5,28,61.3,6.3,
238,금산,2012-03-20,1.8,-6,9.6,,,,7.8,4.4,290,-10.6,17,45.1,10.2,
238,금산,2012-03-21,3.1,-6.3,12.9,,,,6.3,3.8,270,-9.3,13,46.3,10.6,
238,금산,2012-03-22,5.4,.1,10.7,,,,4.9,3.2,140,-1.3,43,63.5,0,
238,금산,2012-03-23,5.3,2.2,7,,,,7.9,4.4,270,3,80,84.9,0,
238,금산,2012-03-24,3.6,1,8.9,,,,11.5,5.9,270,-4.6,26,58.1,4.6,
238,금산,2012-03-25,3.3,-.1,8,,,,11.6,5.6,270,-9,19,42,8.3,
238,금산,2012-03-26,3.2,-4.7,11.1,,,,7.8,3.8,290,-8.3,21,46.9,10.8,
238,금산,2012-03-27,6.7,-4.6,16,,,,9.5,5,250,-5.7,10,50.9,10.8,
238,금산,2012-03-28,9.5,1.7,18.1,,,,7.5,3.9,340,.4,27,58.4,9.8,
238,금산,2012-03-29,11.2,-1.8,21.3,,,,10.1,5.1,200,1.1,12,58.3,7.7,
238,금산,2012-03-30,11.1,6,14.9,,,,8.6,4.7,290,7.2,45,77.9,0,
238,금산,2012-03-31,5.6,.5,11,,,,12.4,5.9,270,-6.1,19,43.9,9.8,
238,금산,2012-04-01,4.5,-2.4,12.2,,,,7.1,3.4,290,-8.4,19,43.8,10.9,
238,금산,2012-04-02,10.8,-1.7,20,,.1,.1,14.2,7.1,180,1,12,57.3,5.4,
238,금산,2012-04-03,6.4,1.9,16.1,,1,4,13.3,7.2,270,-.3,36,64,2,
238,금산,2012-04-04,7.9,-1.8,16.2,,,,14.5,8.7,250,-2.1,25,52.4,8.9,
238,금산,2012-04-05,6.7,-.6,14.1,,,,12.2,5.9,270,-6.6,16,44.5,10.9,
238,금산,2012-04-06,5.1,-2.8,11.8,,,,15.2,6.5,270,-8.5,15,40.6,9.8,
238,금산,2012-04-07,6.5,-1.5,14.3,,,,7.5,4,270,-7.3,18,40,11.1,
238,금산,2012-04-08,12.7,-.3,21.6,,,,12.9,6.9,250,-1.2,19,42.8,10.8,
238,금산,2012-04-09,16.8,10.2,23.1,,,,8.1,4.3,250,8,39,58,8.5,
238,금산,2012-04-10,13.2,9.4,17.3,,.5,1,8.2,4.6,160,8.6,51,74.9,0,
238,금산,2012-04-11,12,5.4,16.1,,.5,1,8.1,4.5,270,8.8,61,81.3,1.9,
238,금산,2012-04-12,9.1,.5,16.3,,,,7.8,4,270,-1,22,54.4,8.3,
238,금산,2012-04-13,9.8,5.9,16.4,,.1,.3,6.2,3.5,290,1.4,28,59,.1,
238,금산,2012-04-14,12.9,4,21.6,,,,6,3.1,290,3.2,21,58.5,9.4,
238,금산,2012-04-15,14.5,5.4,25.1,,,,6.8,3.9,270,.6,13,46.5,9.7,
238,금산,2012-04-16,12.5,3.9,22.5,,,,7.7,4.4,270,2.7,23,56.3,10.9,
238,금산,2012-04-17,11.5,1.7,20.7,,,,6.6,3.3,290,1.3,27,55.3,9.6,
238,금산,2012-04-18,13.7,3.8,23.1,,,,5.5,3.4,70,1.4,20,48.5,7.7,
238,금산,2012-04-19,13.9,7.8,22.7,,.1,.2,8.7,5.7,110,2.1,12,52.4,3.6,
238,금산,2012-04-20,15.4,10.7,21.2,,.2,.4,8.4,5,90,7.4,42,61.5,7.1,
238,금산,2012-04-21,12.4,10.5,14.5,,1.5,5,9.5,5.6,90,8.9,58,80,0,
238,금산,2012-04-22,10.7,6.7,14.4,,.1,.2,9.8,4.6,250,7.5,65,80.8,.6,
238,금산,2012-04-23,14.8,5.5,24.6,,,,7.1,3.5,270,8.8,37,70.6,4.3,
238,금산,2012-04-24,18.6,7.6,30.5,,,,5.3,3.2,50,6.1,14,53.9,9.6,
238,금산,2012-04-25,14.1,10.4,18.4,,1,3,9.4,4.3,110,9.3,36,75,0,
238,금산,2012-04-26,11.9,6.2,18.1,,.1,.1,9.9,5.2,270,0,21,49.3,11.6,
238,금산,2012-04-27,13.4,1.5,25.6,,,,7.8,4.8,160,-.7,9,48.1,11.5,
238,금산,2012-04-28,16.1,5.3,27,,,,7.3,4.5,290,2.1,16,45,11,
238,금산,2012-04-29,14.5,6.8,20.6,,,,2.7,1.6,140,6.8,33,63.1,0,
238,금산,2012-04-30,17.9,9.7,24.3,,,,11.7,6.4,90,9.3,35,60,7.7,
238,금산,2012-05-01,19.1,12.6,24.3,,,,6.4,3.3,140,11.9,47,64.5,2.4,
238,금산,2012-05-02,19.9,15.9,24.5,,.5,1.5,6.7,3.6,110,13.5,49,68.3,2.3,
238,금산,2012-05-03,18.8,12.4,24.4,,,,7.8,4.4,360,10.7,34,62.4,8.7,
238,금산,2012-05-04,19.1,9.4,27.7,,,,6.9,4.4,270,8.7,30,54.6,11.8,
238,금산,2012-05-05,19.2,12.7,27.2,,,,9.3,3.9,270,3.5,15,40.5,10.7,
238,금산,2012-05-06,16.4,7.7,25.3,,,,8.2,4.4,290,2,13,43.5,10.3,
238,금산,2012-05-07,17.8,8.6,27.2,,,,5.4,2.7,20,3.7,12,46,10.2,
238,금산,2012-05-08,19.2,9.9,29.8,,,,8.1,3.9,290,11.4,30,63,5.8,
238,금산,2012-05-09,19.5,12.9,28.5,,,,6.7,3.3,270,9.9,14,60.5,9.8,
238,금산,2012-05-10,17.4,10,25.9,,,,5.8,3.5,90,9.9,40,64,10.7,
238,금산,2012-05-11,15,11.4,20.4,,,,6.7,4.6,110,8.1,46,64.4,3.5,
238,금산,2012-05-12,16.2,10,23.5,,,,5,2.7,110,8.3,36,62.1,10.2,
238,금산,2012-05-13,17.7,13.8,24.4,,,,4,2.3,270,9.7,32,61.9,3.1,
238,금산,2012-05-14,14.4,12.5,15.6,,1,3.5,3.1,1.7,90,11.5,74,83.3,0,
238,금산,2012-05-15,17.3,13.1,23.1,,.5,.5,7.4,3.7,270,10.9,28,69.3,8.1,
238,금산,2012-05-16,16.8,9.9,24.6,,,,6,3.2,250,7.4,17,59.1,8.7,
238,금산,2012-05-17,15.8,9.4,21.6,,.2,.2,11.5,6.8,250,7,34,59.3,9.4,
238,금산,2012-05-18,16.1,7.5,24.7,,,,5.4,2.7,320,7.4,24,62.5,10.2,
238,금산,2012-05-19,17.1,8.3,25.5,,,,4.7,2.6,270,7.6,28,58.6,7.3,
238,금산,2012-05-20,18.8,9.1,28.7,,,,6.4,3.8,50,6.1,16,52.3,12,
238,금산,2012-05-21,18.6,10.1,27.7,,,,7.5,4.2,70,7.5,19,54.9,11.5,
238,금산,2012-05-22,19.8,9.6,28.9,,,,5.9,3.1,70,7.1,19,50.6,12,
238,금산,2012-05-23,20.4,13.9,28.4,,,,8.2,3.5,270,8.3,22,51.5,9.1,
238,금산,2012-05-24,18.8,12.3,25.1,,,,5.6,2.7,290,9.2,32,56.6,2.1,
238,금산,2012-05-25,19.8,13.2,27.7,,,,6.5,3.5,270,9.1,23,54.5,9,
238,금산,2012-05-26,18.7,8.5,28.1,,,,5.6,3.2,270,4.8,12,48.8,11.1,
238,금산,2012-05-27,19.8,9.7,28.6,,,,7.2,3.4,290,7.7,19,49.9,12.1,
238,금산,2012-05-28,20.5,14,28.2,,,,6.4,4,250,11.2,34,57.8,4.5,
238,금산,2012-05-29,21.1,11.6,29.1,,,,6.6,3.2,340,6.3,13,45.1,10.1,
238,금산,2012-05-30,17.6,14.7,19.8,,.5,.5,6.5,4.5,90,12.7,51,73.4,0,
238,금산,2012-05-31,19.9,13.7,27.2,,,,4.5,2.3,320,12.5,37,65.5,5.4,
238,금산,2012-06-01,19.9,12.8,27.4,,,,6.6,2.9,270,10.9,31,60.5,6.2,
238,금산,2012-06-02,18.2,13.8,27,,.1,.2,13.9,7.7,110,11.9,33,69,3.7,
238,금산,2012-06-03,21.4,12.5,30.1,,,,7,3,290,10.2,21,55.5,8.3,
238,금산,2012-06-04,22,14.2,28.4,,,,6.4,3.6,250,12.5,30,57.8,6.1,
238,금산,2012-06-05,22.8,18.1,30.5,,,,6.3,3.3,270,14.4,32,62.1,7.3,
238,금산,2012-06-06,22.2,17.9,27.4,,,,6.1,3.3,270,14.7,41,64.3,3.8,
238,금산,2012-06-07,22.8,16.2,29.9,,,,4.7,2.5,290,14.5,36,62.5,5.9,
238,금산,2012-06-08,18.8,17.3,21.3,,5,9.5,4.7,2.7,250,15.7,65,82.8,.2,
238,금산,2012-06-09,21.6,16.7,28.7,,,,5.4,2.9,70,15,40,69.9,7.1,
238,금산,2012-06-10,23,17.1,29.3,,,,5.4,3,110,15.6,39,65.6,7.2,
238,금산,2012-06-11,21.1,17.7,26.5,,.2,.3,3.3,2,250,16.2,49,75.4,.5,
238,금산,2012-06-12,22.5,17.7,28.8,,,,7.3,3.8,50,15.9,36,69.1,6.2,
238,금산,2012-06-13,22.1,17.9,28.3,,,,6,3.3,110,15.2,42,67.4,4.5,
238,금산,2012-06-14,22,17.2,27.7,,,,7,4,110,13.5,42,60,10.5,
238,금산,2012-06-15,19.1,16.3,21.7,,.5,.5,8.7,5,90,14.8,63,76.6,.7,
238,금산,2012-06-16,22.4,16.3,29.5,,,,6,3,290,15.2,37,66.4,9.7,
238,금산,2012-06-17,23.3,17,30,,,,5.5,3.1,360,13.9,29,59.8,9,
238,금산,2012-06-18,22.1,17.3,27.4,,,,6,3.6,160,15,34,66.6,.7,
238,금산,2012-06-19,23.4,18.3,30.1,,6.5,10.3,7.2,3.7,90,15.1,34,63,8.7,
238,금산,2012-06-20,22.6,17.2,29.7,,.1,.1,6.5,3,270,15.9,43,68.8,8.4,
238,금산,2012-06-21,24.3,18,31.6,,,,5.8,3.2,50,15.4,29,61.1,8.3,
238,금산,2012-06-22,23.9,17.2,32.1,,,,5.8,3.5,270,14.8,28,60.6,9.5,
238,금산,2012-06-23,23.2,17,31.2,,13,17,7.9,5.4,250,17,39,71.4,6.5,
238,금산,2012-06-24,23.4,19,27.9,,,,7.8,4.5,70,15.5,46,63.4,1.1,
238,금산,2012-06-25,22.3,16.9,27.5,,,,9.2,5.4,70,12.3,41,53.9,11,
238,금산,2012-06-26,21.3,16,25.4,,,,8.5,4.7,90,12.6,45,58.8,7,
238,금산,2012-06-27,21.6,18.9,26.3,,,,9.2,4.9,90,14.1,49,62.8,7.1,
238,금산,2012-06-28,23,16.2,28.8,,,,5.4,2.8,50,15.2,43,63.3,2.4,
238,금산,2012-06-29,24.7,19.9,31.5,,.1,.1,8.4,4.9,140,16.6,33,63.4,2.5,
238,금산,2012-06-30,23,20.4,26.6,,7,24.5,9.3,4.7,160,20.3,69,84.8,0,
238,금산,2012-07-01,22.8,19.3,28,,,,4.8,2.8,250,17.3,49,73.3,4,
238,금산,2012-07-02,23.4,17.6,29.7,,,,5.8,2.8,270,16.8,40,68.8,8,
238,금산,2012-07-03,25.2,19.4,30.5,,,,5.9,2.9,270,18.8,49,69.5,5.3,
238,금산,2012-07-04,25.7,22.5,30.3,,,,5.6,3.2,270,19.6,51,70.3,4.2,
238,금산,2012-07-05,23.2,22.4,24.2,,3.5,11.5,5.3,2.9,110,20.5,79,85.3,0,
238,금산,2012-07-06,24.1,22,27.6,,9,18.5,11.2,5.6,180,20.8,64,82.3,.1,
238,금산,2012-07-07,23.3,19.2,29.6,,2,3.5,5.7,3,250,17.2,43,71.3,6.9,
238,금산,2012-07-08,24.2,18.3,31.1,,,,5.4,2.8,270,18.5,48,72.6,8.8,
238,금산,2012-07-09,25.7,19.9,31.6,,,,4.8,2.4,270,19.2,47,69.4,8.7,
238,금산,2012-07-10,24.2,20.7,29.6,,1,2,5.8,3.4,140,18.2,41,71.5,1.5,
238,금산,2012-07-11,23.7,21.2,27.5,,4.5,14.5,5.8,3.7,270,20.8,72,84.5,0,
238,금산,2012-07-12,24.6,19.8,28.9,,,,6.4,2.9,110,19.5,55,74.8,.2,
238,금산,2012-07-13,24.5,20.6,30,,3.5,12,11.9,6.5,90,20.8,60,80.5,3.1,
238,금산,2012-07-14,24.7,22.1,28.3,,3,10,4,2.6,140,21.5,68,83.3,.3,
238,금산,2012-07-15,23.9,20.6,29.2,,7.5,25.5,8.2,3.6,200,20.1,62,80.4,1.2,
238,금산,2012-07-16,23.5,20.3,27.5,,.1,.2,3.8,2.2,290,18.6,57,75,1.2,
238,금산,2012-07-17,23.1,21.9,25.2,,.3,1.3,4.7,2.8,140,20.4,78,85.5,0,
238,금산,2012-07-18,25.4,22,29.9,,2.5,7.5,6.6,3.4,90,21.3,61,78.8,1.2,
238,금산,2012-07-19,25.4,22.3,28.7,,3,13,13.8,7.6,250,21.3,65,78.4,2.6,
238,금산,2012-07-20,25,21,31,,,,4.1,2,270,20.6,56,78,2.8,
238,금산,2012-07-21,26.4,22.3,33.1,,,,3.6,2.3,270,20.8,44,73.8,6.8,
238,금산,2012-07-22,26,23.7,31.1,,1.8,1.8,7.5,3.9,90,22.2,60,80.4,2.9,
238,금산,2012-07-23,27.1,22.4,32.7,,,,6.1,3.2,270,22.2,51,76.3,4.3,
238,금산,2012-07-24,28.1,23.6,33.6,,,,5.3,2.4,290,21.7,47,70.4,9.6,
238,금산,2012-07-25,27,22.2,33.1,,,,4.8,2.7,270,21.3,48,72.6,7.2,
238,금산,2012-07-26,27.3,22.8,32.9,,,,5.3,3.1,290,20.9,46,70.4,11.1,
238,금산,2012-07-27,27.3,21.7,33.3,,,,5.7,2.6,250,20.8,45,69.5,9.3,
238,금산,2012-07-28,27.5,22.2,33,,,,4.8,2.6,270,21.1,47,69.9,10,
238,금산,2012-07-29,28.2,22.2,34.5,,,,6.2,3.2,250,21.5,44,69.4,9.7,
238,금산,2012-07-30,28.3,22.3,34.7,,,,5.9,3.5,250,20.9,43,66.9,10.9,
238,금산,2012-07-31,28.5,22.7,34.5,,,,5.2,2.7,290,20.9,43,66.3,11.3,
238,금산,2012-08-01,29.5,23.1,35.2,,,,7.9,4.4,90,20,34,59.6,10.6,
238,금산,2012-08-02,29.5,23.7,34.3,,,,8.2,4.5,90,20.2,43,58.5,9.8,
238,금산,2012-08-03,29,23.5,35.3,,,,6.6,3.9,90,20.1,34,61.6,9,
238,금산,2012-08-04,28.5,22.4,35.4,,,,7.3,4.2,90,20.1,35,63.8,11,
238,금산,2012-08-05,28.2,20.6,36.3,,,,5.5,3.8,70,20.1,33,65,12,
238,금산,2012-08-06,29.2,22,35.9,,,,6.3,3.2,110,20,38,60.9,11.2,
238,금산,2012-08-07,28.6,22.6,34.5,,,,5.9,3.5,70,18.7,37,57.3,10.5,
238,금산,2012-08-08,26.4,20.9,33.1,,,,5.6,3.2,70,17.9,36,62.1,11,
238,금산,2012-08-09,26.1,21.3,32.2,,.1,.2,4.1,2.4,250,19.4,37,68.6,3.7,
238,금산,2012-08-10,23.1,21.5,24.6,,2,4.2,3.7,2.1,290,20.6,73,85.8,0,
238,금산,2012-08-11,26.6,22,31.6,,1.5,2,4.3,2.4,340,21.1,53,73.4,5.7,
238,금산,2012-08-12,25.4,23.7,29.3,,6.5,9.5,3.7,2.1,140,22.8,70,86.3,.2,
238,금산,2012-08-13,24.7,23.2,26.5,,14,55,4.5,2.6,70,22.4,81,87.3,0,
238,금산,2012-08-14,25.4,21.1,30.4,,.1,.2,7,3.8,90,20.5,57,75.4,2.8,
238,금산,2012-08-15,26.9,22.7,31.6,,10.5,41.5,11.4,5.9,180,20.7,52,70.6,2.2,
238,금산,2012-08-16,24.6,22.7,28.1,,11.5,16.5,4.5,2.4,110,22.2,72,86.8,.2,
238,금산,2012-08-17,26.5,22.9,33.8,,2.6,3,11.3,5.4,110,22.3,53,79,5.8,
238,금산,2012-08-18,26.7,23,32.5,,.5,.5,5.8,3,270,22.7,55,79.8,2.8,
238,금산,2012-08-19,28.3,23.6,33.1,,.2,.2,6.7,3.2,160,21.9,50,70,6.7,
238,금산,2012-08-20,26.1,24.1,28.9,,.5,1,5.7,3.1,110,22.5,63,81.5,0,
238,금산,2012-08-21,26.3,23.5,33.4,,.3,.3,7.7,4.4,90,21.9,49,78.3,5.7,
238,금산,2012-08-22,22.5,20,25.8,,2,3.5,5,2.7,290,20.3,79,87.6,0,
238,금산,2012-08-23,21.8,20.2,24.3,,2,4.5,6.7,3.5,110,19.2,76,85.5,0,
238,금산,2012-08-24,21.6,20.1,23.6,,1.5,4.5,5,2.8,110,19.7,84,89,0,
238,금산,2012-08-25,24.8,21.2,32.2,,.5,.5,5,2.5,110,21.2,57,81.5,1.3,
238,금산,2012-08-26,26.7,21.7,33.2,,,,6.2,3.6,110,20.7,42,72.4,7.7,
238,금산,2012-08-27,26.5,21,31.2,,,,9.6,5.1,90,20,51,68.6,2.4,
238,금산,2012-08-28,25.6,22.2,29.8,,3.5,6,17.6,9.5,90,20.2,54,73.3,.3,
238,금산,2012-08-29,25.7,23.4,30.4,,.5,.5,12.8,6.5,230,20.1,55,72.4,2.5,
238,금산,2012-08-30,20.5,18.3,23.6,,11.5,34,9.1,4.1,270,18.4,82,87.6,0,
238,금산,2012-08-31,22.2,17,28.3,,,,6,2.9,270,16.2,46,70.9,10,
238,금산,2012-09-01,22.8,17.8,29.4,,.1,.1,5.5,2.4,270,18,47,76.8,7.7,
238,금산,2012-09-02,22.7,18.9,28,,,,4.7,2.5,270,19,56,80.6,2.8,
238,금산,2012-09-03,23.9,19.8,29.4,,,,4.8,2.8,140,18.3,48,73.4,4.9,
238,금산,2012-09-04,22,17.3,28,,6,16,6.8,3.4,110,18.9,63,83.4,1.4,
238,금산,2012-09-05,21.4,15.2,27.2,,4.5,11.5,6.3,3.7,270,16.8,46,77.3,6.6,
238,금산,2012-09-06,18.4,13,26.8,,,,5.3,2.8,20,12.9,34,74.5,9.2,
238,금산,2012-09-07,21.1,13.5,28.1,,4,11.5,4.8,2.8,70,16,47,75.3,5.4,
238,금산,2012-09-08,21.6,18.5,26.1,,10.5,28,6.6,3.8,270,16.6,54,74.3,4.5,
238,금산,2012-09-09,18.8,17.6,21.8,,.5,1,2.7,1.6,250,16,63,84.8,0,
238,금산,2012-09-10,20.2,16.4,26.7,,.5,1.5,5.1,3.2,270,15.4,44,76.6,5.7,
238,금산,2012-09-11,19.6,14.7,27.4,,,,5.6,4,70,13.7,36,72.9,6.8,
238,금산,2012-09-12,20,14.7,25.4,,,,3.3,1.8,230,16.1,58,79.6,2.1,
238,금산,2012-09-13,19.9,19,21.1,,.5,1,3.5,1.8,270,17.8,82,87.6,0,
238,금산,2012-09-14,18.4,16.3,22.2,,.5,1,4.6,2.4,320,15.9,68,86.3,0,
238,금산,2012-09-15,18.6,15.2,22.8,,.1,.2,5.1,2.7,70,14.9,60,80.1,.5,
238,금산,2012-09-16,18.3,17.1,19.9,,2,7,5.4,2.8,140,15.8,75,85.5,0,
238,금산,2012-09-17,17.5,16.5,18.4,,2,9,11.1,4.7,340,15,80,85.5,0,
238,금산,2012-09-18,19.5,16.6,24.4,,,,7.8,4.5,160,14.8,54,75.5,4,
238,금산,2012-09-19,18.6,14.3,24.6,,,,8.9,4.4,250,13.5,45,74,7.2,
238,금산,2012-09-20,17.6,12.9,25.3,,,,5.2,2.6,270,12.3,33,75.3,7.6,
238,금산,2012-09-21,16.7,12,25.5,,,,4.3,1.9,250,11.9,36,76.8,6.1,
238,금산,2012-09-22,18.1,12.7,26.3,,,,5.1,2.4,270,12.7,33,74.6,7.2,
238,금산,2012-09-23,17.3,12.5,25.8,,,,5.3,2.8,270,12.5,35,77,7,
