지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),강수 계속시간(hr),10분 최다 강수량(mm),1시간 최다강수량(mm),최대 순간 풍속(m/s),최대 풍속(m/s),최다풍향(16방위),평균 이슬점온도(°C),최소 상대습도(%),평균 상대습도(%),합계 일조시간(hr),1시간 최다일사량(MJ/m2)
129,서산,1972-01-23,1,-.7,4.8,10.82,,,11.4,8,50,-2.7,51,77,0,
129,서산,1972-01-24,6.5,4.6,8.7,15.05,,,11.6,7,50,5.4,90,93,0,
129,서산,1972-01-25,.2,-3.4,5.8,10.7,,,13.4,8.3,320,-4,59,74.3,0,
129,서산,1972-01-26,-4.1,-7,-2.2,4.68,,,10.3,5.7,320,-9.8,56,65,3,
129,서산,1972-01-27,-4.4,-7.2,-2,7.4,,,8.5,5.3,320,-9.1,60,69.5,4.1,
129,서산,1972-01-28,-3.8,-6.8,1.1,,,,6.5,4,50,-9.9,48,63,8.8,
129,서산,1972-01-29,-2.4,-5.6,-.1,4.83,,,4.4,2.7,50,-6.3,61,75,0,
129,서산,1972-01-30,-.8,-4.7,3.1,,,,9.2,7,50,-4.6,56,75.3,7,
129,서산,1972-01-31,4.5,.8,8.3,13.32,,,15.2,8.7,50,1.3,52,80.5,0,
129,서산,1972-02-01,3.1,1.2,4.9,4.37,,,9.3,6.7,270,2,77,92.3,0,
129,서산,1972-02-02,-2.4,-4.5,1.2,,,,10.7,6.7,360,-9.6,48,59,5.3,
129,서산,1972-02-03,-3.1,-6.5,.9,,,,10.4,8,20,-10.8,40,56,4,
129,서산,1972-02-04,0,-1.3,1.6,9.4,,,7.8,5,360,-1.4,64,90,0,
129,서산,1972-02-05,.9,-.4,2.9,3.83,,,6.6,5,20,-1.6,81,83.8,0,
129,서산,1972-02-06,.4,-.6,1.3,19.5,,,6.6,4.7,50,-.1,88,96.5,0,
129,서산,1972-02-07,.8,-1.7,4.9,,,,8.4,6,20,-2.3,63,79.8,9.2,
129,서산,1972-02-08,2.1,-1.8,8.3,,,,8.4,5.7,50,-2.6,51,72.3,8.6,
129,서산,1972-02-09,2.7,-.3,7.8,,,,6.5,5.5,50,-2.7,52,68,5,
129,서산,1972-02-10,2.8,-.7,9.8,,,,6.4,4,20,-1.6,41,74.5,4.1,
129,서산,1972-02-11,2.7,.6,6.5,5.27,,,4.6,3.3,50,.8,66,87,2,
129,서산,1972-02-12,1.9,.3,4.7,10.67,,,5.2,3.7,50,0,64,87.5,0,
129,서산,1972-02-13,.6,-2.9,3.3,9.7,,,15.3,9,320,-3.7,53,74,5.3,
129,서산,1972-02-14,-1.6,-4.2,3,,,,9.6,5.7,320,-5.4,55,76,4.8,
129,서산,1972-02-15,-.8,-5.6,4.9,,,,7.2,5,50,-5,48,75.3,8.4,
129,서산,1972-02-16,1.3,-.2,3.8,7.1,,,7.4,4.8,360,-.2,67,90,0,
129,서산,1972-02-17,2.6,-.5,8.9,,,,7.3,5,340,-.9,54,78.5,7.3,
129,서산,1972-02-18,2.1,-1.9,8.1,,,,7.3,4.7,360,-2.1,43,76,9.7,
129,서산,1972-02-19,-2.7,-6.7,2.8,,,,15.7,8,360,-8.1,46,67.5,8.8,
129,서산,1972-02-20,-3.5,-6.9,.8,.3,,,14.7,6.3,360,-10.9,44,57.8,8.5,
129,서산,1972-02-21,-2.4,-5.8,3.4,,,,8.3,5,360,-10.7,33,54.8,7.3,
129,서산,1972-02-22,-2.1,-6.6,2.6,,,,5.7,3.3,50,-7.7,41,68.5,1.8,
129,서산,1972-02-23,-2.4,-5,2.2,1.27,,,11.5,7.2,320,-7.4,43,70.5,9.4,
129,서산,1972-02-24,-2.8,-6.9,2.9,,,,8.4,5.3,360,-8.3,37,68.8,9.6,
129,서산,1972-02-25,1,-4,6.8,,,,7.4,6,50,-4.8,44,66.8,3.2,
129,서산,1972-02-26,1.6,-.6,6.4,2.68,,,14.6,9.7,320,-2.8,60,73,3.1,
129,서산,1972-02-27,-1.9,-2.9,.6,1.42,,,13.6,8.7,320,-8,60,63.3,.5,
129,서산,1972-02-28,-2.9,-4.7,-.4,,,,16,9.7,320,-10.4,48,57,7.9,
129,서산,1972-02-29,-3.9,-5.7,-1.1,5.38,,,14.6,10.7,320,-10,50,63.5,5,
129,서산,1972-03-01,-2.4,-5.7,.7,2.82,,,12,7,340,-9,51,61.8,7.1,
129,서산,1972-03-02,-2.1,-7.3,4,,,,8.3,4.5,320,-7.7,42,66.8,8.9,
129,서산,1972-03-03,-.1,-6.6,6.7,,,,9.4,5.3,320,-4.7,38,75,10,
129,서산,1972-03-04,-.2,-5.8,6.6,,,,9.6,6.7,320,-4.3,46,76.5,10,
129,서산,1972-03-05,.4,-5.2,8.2,,,,11,6.3,180,-3.8,37,77.5,10,
129,서산,1972-03-06,1.9,-5.6,9.9,.2,,,7.7,5.5,200,-.8,54,85.5,9.5,
129,서산,1972-03-07,5,-1.2,10.6,.15,,,9.2,6,320,-.8,35,69.5,10.2,
129,서산,1972-03-08,1.8,-1.5,7.5,,,,4,3,230,-1.2,56,81,0,
129,서산,1972-03-09,3.2,-1,8.1,,,,10.5,7.7,320,-.9,49,75.8,8.2,
129,서산,1972-03-10,2.1,-4.4,10.7,,,,8.8,5.3,230,-2.6,34,75.8,9.4,
129,서산,1972-03-11,3.2,-.2,9,,,,11.3,7.7,290,-2.9,35,67.5,8.8,
129,서산,1972-03-12,2.3,-2.7,9.3,,,,8.8,5.8,360,-2.5,48,72.3,10.2,
129,서산,1972-03-13,1.7,-5.6,9.9,,,,9.8,5.3,230,-3.5,35,74,9.8,
129,서산,1972-03-14,2.2,-3.7,11.1,1.13,,,8,5,50,-1.9,38,78,5.1,
129,서산,1972-03-15,3.6,-4,12.4,,,,7.9,5,50,-.8,42,77.5,8,
129,서산,1972-03-16,5.4,3.2,9,9.57,,,10.8,8.3,50,2.9,67,84.8,0,
129,서산,1972-03-17,5.5,1.1,12.1,,,,7,4.2,50,3.1,58,86.3,9.7,
129,서산,1972-03-18,7,.3,15.3,,,,7,5,360,3.1,55,78,8.6,
129,서산,1972-03-19,7.6,4.5,10.9,12.03,,,9.4,7.3,50,6.1,77,90,0,
129,서산,1972-03-20,7.5,3.2,12.8,7.63,,,11.2,7.3,360,4,54,79.5,6.6,
129,서산,1972-03-21,5,-.1,11,,,,9.2,6.3,200,2,57,81.3,10.6,
129,서산,1972-03-22,7.4,3,11.5,,,,8,5.5,230,3.7,65,78.5,0,
129,서산,1972-03-23,7.7,5.7,8.9,14.85,,,8.4,4.7,20,6.4,39,91,0,
129,서산,1972-03-24,7.2,2,14.2,,,,8.6,6.7,360,.8,39,64.3,10.5,
129,서산,1972-03-25,7.2,2.7,13.6,,,,6.9,4.7,360,-.6,27,59.3,7.5,
129,서산,1972-03-26,7.2,.6,16.1,,,,8.4,6,200,1.6,32,69.3,10.9,
129,서산,1972-03-27,8,2.4,14.8,,,,8.3,6.3,160,3.8,47,77.3,8,
129,서산,1972-03-28,9.9,2.2,17.6,.43,,,10.2,8.7,180,3.3,33,65.8,10.6,
129,서산,1972-03-29,11.6,9.8,13.1,17.4,,,8,6,50,10.2,84,90.8,0,
129,서산,1972-03-30,9.6,7,11.6,5.77,,,13.8,9.3,50,6.2,65,79,3.3,
129,서산,1972-03-31,.4,-1.2,7,10.42,,,25.6,15.7,320,-6.5,41,61.5,1.4,
129,서산,1972-04-01,.9,-2.1,5.6,,,,15.5,10.7,320,-9.5,33,47,11.8,
129,서산,1972-04-02,2.7,-3.3,9.5,,,,6.7,5,180,-3.3,39,67,11.8,
129,서산,1972-04-03,5.7,.6,11.2,6.63,.4,.6,9.9,6.3,180,3.2,57,84.3,1.1,
129,서산,1972-04-04,8.7,3.9,13.8,4.15,0,.1,9.2,6.3,360,3.1,38,70,10.6,
129,서산,1972-04-05,10,2.8,19,,,,8.2,6.8,50,1.4,28,58.5,10.8,
129,서산,1972-04-06,11.9,8,18.4,,,,8.6,6,360,4.3,34,60.5,4.9,
129,서산,1972-04-07,9.7,5.4,14.4,,,,8.3,5.8,360,5.3,61,74.8,2.4,
129,서산,1972-04-08,8.6,4.4,14.3,,,,9.7,7.5,320,2.9,44,68.8,9.8,
129,서산,1972-04-09,6.9,1.8,12.9,,,,9.6,6,320,.7,44,65.3,11.2,
129,서산,1972-04-10,5.9,-1.1,12.7,,,,10.4,7.3,180,-.5,35,67.3,12,
129,서산,1972-04-11,8.6,5.4,12.1,1.68,.4,1,20.3,13.3,180,4.8,58,76.8,3.6,
129,서산,1972-04-12,8,.8,15.7,,,,8.3,6.5,230,4.3,43,80.5,8.1,
129,서산,1972-04-13,9.6,1.8,19.5,,,,8.7,6.3,230,2.4,24,65.5,11.7,
129,서산,1972-04-14,10.3,4.3,14.7,12.77,.7,1.8,7,4,50,6.4,46,78.3,2.1,
129,서산,1972-04-15,8.7,7.8,12.2,2.8,.1,.2,10.4,8.7,200,7.2,83,90.3,0,
129,서산,1972-04-16,10.8,7.7,15.8,,,,6.3,4.7,180,7.7,60,82,2.4,
129,서산,1972-04-17,12.4,9.7,15.7,2.47,1.1,1.7,9.9,7.3,230,9.6,66,83.3,2.6,
129,서산,1972-04-18,13.4,6.7,21.2,,,,12.8,9,200,9.5,34,78.5,7.8,
129,서산,1972-04-19,15.4,11.3,18.4,10.2,1.3,3.5,13.8,10,200,14.1,82,91.5,0,
129,서산,1972-04-20,12.5,9.4,17.8,,,,15.7,10,360,4.9,35,60.8,11.3,
129,서산,1972-04-21,13.4,8,19.3,,,,11.3,7,50,1.8,28,47.8,11.8,
129,서산,1972-04-22,12.4,6,20.1,,,,7.5,5.3,50,3.1,34,54.8,10,
129,서산,1972-04-23,12.2,6.9,20.2,,,,7.3,5.8,270,3.4,25,59.8,12.1,
129,서산,1972-04-24,13.5,5.9,22.2,,,,7.6,5.3,180,5.3,31,61.3,6.8,
129,서산,1972-04-25,11.5,9.7,14.3,1.65,.2,.3,4.9,3.3,50,7.5,62,77,0,
129,서산,1972-04-26,11.6,7.7,18.9,,,,5.2,4,360,8.2,51,81.8,7.1,
129,서산,1972-04-27,10.6,7.8,15,.82,.3,.5,8.4,5.7,180,8.7,72,88,3,
129,서산,1972-04-28,14.7,11,20,,,,12.4,8,200,9.8,54,72,11.4,
129,서산,1972-04-29,15.7,12.9,19.9,,,,14.9,8.7,200,10.3,49,69.5,12,
129,서산,1972-04-30,16.8,13.6,20.8,,,,10.4,6,360,13.5,63,80.5,.9,
129,서산,1972-05-01,12.5,6.4,15.1,,,,17.8,12.3,290,4.2,32,60.8,7,
129,서산,1972-05-02,10.2,3,15.9,,,,13.8,9.3,230,2.2,26,61.5,12.1,
129,서산,1972-05-03,15.2,6.4,22.8,2.45,.2,.3,11.2,7.3,200,6.1,19,59,6.5,
129,서산,1972-05-04,15.7,14.1,17.7,10.98,.9,2.9,7.7,5.3,20,13.8,76,89,0,
129,서산,1972-05-05,16.2,11,23.1,,,,8.2,6.3,230,11.7,52,75.8,9.3,
129,서산,1972-05-06,14.2,9.1,21.3,,,,6.2,4.2,360,11.1,58,83.5,8.8,
129,서산,1972-05-07,17.3,10.4,24.9,,,,5.6,4.3,20,11.7,42,72,10.1,
129,서산,1972-05-08,16.3,15.4,16.8,22.52,3,9.1,10.5,6.3,50,14.9,70,91.5,0,
129,서산,1972-05-09,19.7,13.5,25.7,,,,9.5,7,50,12.8,46,66.3,11.4,
129,서산,1972-05-10,18.2,14,24.3,,,,7.5,5.3,200,11.7,40,67.5,10.9,
129,서산,1972-05-11,16.9,11.2,23.7,,,,7.4,5,360,10.4,40,67.5,9.8,
129,서산,1972-05-12,19.1,12.9,25.8,,,,7.1,5.7,50,11.6,43,64,1.5,
129,서산,1972-05-13,17.8,13.8,22.3,.98,0,0,12.1,7.7,50,7.6,38,52.3,1.3,
129,서산,1972-05-14,13.2,8.6,17.9,1.57,.3,.6,11.4,6.7,270,10.6,69,83.8,0,
129,서산,1972-05-15,11.7,4.8,19.9,,,,10.6,6.5,320,6.1,35,69.8,10,
129,서산,1972-05-16,11.1,8.2,16.1,.33,.5,.5,12.6,7,270,5.1,32,67.8,8.2,
129,서산,1972-05-17,13.1,5.7,18.6,,,,10.6,7.5,200,9,55,77.8,10.5,
129,서산,1972-05-18,16.1,12.2,20.9,1.6,.6,1,12.6,8.7,180,11.5,55,75.5,7,
129,서산,1972-05-19,13.7,10.5,16,13.25,2,4.7,14.9,9.7,180,12,55,89.5,2.7,
129,서산,1972-05-20,14.6,9.8,20,,,,15.2,10.7,270,8,47,65.8,10.9,
129,서산,1972-05-21,15.2,9,22.8,,,,7.5,5.3,320,8.8,35,68.8,10.3,
129,서산,1972-05-22,17.3,12,22.9,,,,9.3,6.7,50,10.4,38,66.3,10.1,
129,서산,1972-05-23,18.4,11,25.6,,,,8.3,6.2,50,10.9,31,65.8,10,
129,서산,1972-05-24,17.6,12.2,23.7,,,,6.8,6.8,230,9,28,60.5,7.9,
129,서산,1972-05-25,16.1,14,19.3,13.9,1,4.4,6.3,4.7,50,14.5,75,90.3,0,
129,서산,1972-05-26,15.9,14.8,19.8,9.17,2,8,7.4,5.3,50,15.2,77,96,0,
129,서산,1972-05-27,14.4,12.5,17,.13,0,0,16.9,9,180,12.5,67,88.5,1.9,
129,서산,1972-05-28,16.8,10.8,22.6,,,,8.8,6.3,140,11.4,43,73.3,9.8,
129,서산,1972-05-29,14.6,12.2,15.7,10.78,.7,3,12.3,8.7,200,13.7,87,95,0,
129,서산,1972-05-30,15.1,10,21.1,,,,12.1,7.2,270,8.3,32,68.8,10.9,
129,서산,1972-05-31,15.9,7.3,23.4,,,,13.1,8.7,180,9.8,32,70.8,11.5,
129,서산,1972-06-01,19.6,15.6,24.6,,,,11.3,8,180,11.3,32,61,10.5,
129,서산,1972-06-02,20.7,16.4,25.7,,,,8.3,5,200,15.3,49,71.8,9.4,
129,서산,1972-06-03,20.7,15.3,27,,,,9.5,5.3,50,15.5,47,74,11.9,
129,서산,1972-06-04,20.5,15.1,27.4,,,,7.3,6,90,15.1,46,73.5,11.8,
129,서산,1972-06-05,19.8,14.1,26.6,,,,10.1,5.7,180,15.1,40,77,11.7,
129,서산,1972-06-06,21.1,13.9,29.5,,,,7,4.5,50,15.7,42,73.3,11.7,
129,서산,1972-06-07,20.3,16.3,24.5,,,,7.4,5.7,20,14.7,56,70.5,0,
129,서산,1972-06-08,21.4,16.4,25.7,,,,8,7,230,16.6,42,76.3,11.7,
129,서산,1972-06-09,21,14.8,29.2,,,,8.9,5.3,230,13.8,27,69.5,11.9,
129,서산,1972-06-10,21,16.3,25.5,,,,12.2,9,180,16.1,56,74.8,11.7,
129,서산,1972-06-11,20,17.3,24,2.98,4.4,12.4,14.9,8.8,180,18.3,69,90,0,
129,서산,1972-06-12,18.6,16.7,23.4,7.07,4.2,13.9,8,5,320,16.4,67,88.3,0,
129,서산,1972-06-13,18.6,13.7,25.8,,,,9.5,6,50,14.3,40,79.8,10.7,
129,서산,1972-06-14,20,14,25.8,.2,0,0,10.1,7.7,180,14.3,47,71.8,8.8,
129,서산,1972-06-15,18.4,16.3,22.8,5.62,.3,.6,9.4,5.7,230,16.2,58,87.5,1.1,
129,서산,1972-06-16,20.6,16.2,26.4,,,,6.9,4.3,230,16.8,57,80,11.3,
129,서산,1972-06-17,21,16,27.4,,,,9.1,5.7,360,17.1,55,80,8.7,
129,서산,1972-06-18,20.3,13.4,26.9,,,,6.4,3.8,340,14.5,44,71,11.7,
129,서산,1972-06-19,21.8,16.5,27.8,,,,8.6,6,230,15.3,44,69.3,5.1,
129,서산,1972-06-20,19.3,15.9,22.8,4.57,.2,.4,14.2,9,200,16.3,59,83.5,7.6,
129,서산,1972-06-21,19.3,14,25.4,,,,6.2,4,230,15.4,47,79.8,5.3,
129,서산,1972-06-22,20.6,15.9,26.3,,,,8.1,5.5,20,14.6,42,70.5,4.7,
129,서산,1972-06-23,21,15.1,27.3,,,,7.1,4.3,320,14.9,38,71.3,10.7,
129,서산,1972-06-24,21.3,15,28.2,,,,6.2,4.7,180,15.9,45,73,10.6,
129,서산,1972-06-25,21.7,16,29.2,.93,0,0,6.2,4.3,20,17.4,44,77,3.9,
129,서산,1972-06-26,19.6,18.3,21.2,13.08,.7,1.8,5.9,4,20,17.7,82,89.3,0,
129,서산,1972-06-27,20.8,18.1,25,,,,7.7,4.5,340,17.6,55,82.8,8.4,
129,서산,1972-06-28,20.7,18.4,23.7,,,,6.9,4.7,180,18.3,72,86.5,.5,
129,서산,1972-06-29,22.5,18.7,27.1,,,,5,3.5,50,19.1,59,82.5,0,
129,서산,1972-06-30,22.7,19.6,27.6,2.2,.5,1.2,7.6,6.3,250,19.5,58,83.3,5.4,
129,서산,1972-07-01,20.9,17.5,27.3,2.4,0,0,6.7,4.2,180,17.3,51,81.8,8.5,
129,서산,1972-07-02,22.9,16.5,30.5,,,,7,5.7,180,18,49,75.5,9.4,
129,서산,1972-07-03,23.1,21.3,25.8,16.23,9.6,18.8,16.5,10,160,22.3,85,95.5,0,
129,서산,1972-07-04,21.5,20.6,23.3,6.3,1.4,3.2,14.5,8.3,200,20.7,88,94.8,0,
129,서산,1972-07-05,23.3,20.4,27.8,.53,0,0,7.7,6,180,22,73,93.3,4,
129,서산,1972-07-06,24.3,22.5,27.7,1.48,6.6,11.6,14.2,8.3,200,22.9,81,92.3,.7,
129,서산,1972-07-07,23.2,22.8,23.6,3.45,0,.1,17.4,10,200,22.3,92,95,0,
129,서산,1972-07-08,21.8,20.5,23.1,17.05,12,27.8,20.2,11.7,200,21.3,94,96.5,0,
129,서산,1972-07-09,20.5,19.3,23.5,.78,.2,.2,6.7,4.3,230,18.9,72,90.5,.2,
129,서산,1972-07-10,18.9,16.6,21.8,9.58,.6,1.9,8,5.5,50,16.9,72,88.8,1.6,
129,서산,1972-07-11,21.1,18.2,26.8,,,,7.9,5.7,50,17.8,65,82.3,4.2,
129,서산,1972-07-12,22.9,17.7,28,,,,8.6,7,50,18.2,56,76,11.9,
129,서산,1972-07-13,22.9,17.8,28.2,,,,10.1,5.7,50,17.4,54,72.3,11.4,
129,서산,1972-07-14,24.6,18.7,30.1,,,,9.7,8,50,19.5,58,73.5,9.2,
129,서산,1972-07-15,25.1,21.1,29,,,,5.7,4.2,270,21.2,64,79.5,7,
129,서산,1972-07-16,21.4,20.8,22.4,16.55,.6,2.4,8.7,6,200,20.8,94,96.8,0,
129,서산,1972-07-17,24.5,21.4,30.5,1.75,0,0,6.3,3.7,50,21.8,64,85.8,7.9,
129,서산,1972-07-18,25.5,20,31.9,,,,4.9,3.3,360,22.5,64,84.5,10.5,
129,서산,1972-07-19,25.8,21.5,31.7,,,,6,4.3,50,22.8,65,84.3,9.9,
129,서산,1972-07-20,29,22,35.2,,,,6.3,4.2,50,23.9,49,75.3,11.5,
129,서산,1972-07-21,29.3,22.9,35.3,,,,6.7,4.5,50,23.2,49,70.5,12,
129,서산,1972-07-22,28.5,24.4,34.3,,,,7.1,5,20,23.9,54,77.3,9.5,
129,서산,1972-07-23,28.6,23.7,33.6,,,,7.1,5.3,20,23.9,52,76.5,5.7,
129,서산,1972-07-24,25.6,22.6,28.6,.03,0,0,10.4,8.7,360,21.2,63,77.3,5.3,
129,서산,1972-07-25,22.1,21.1,24.8,8.42,4.6,15,10.9,8.3,20,21.2,81,94.3,.6,
129,서산,1972-07-26,25.4,22.7,28.6,2.58,.2,.4,21.6,13,50,21.5,64,79.5,2.5,
129,서산,1972-07-27,24.3,21.7,28.1,2.08,.4,1.1,4.3,2.8,50,21.9,56,86.8,0,
129,서산,1972-07-28,25.7,20.7,32,,,,7.1,5,50,22.4,63,82.8,13,
129,서산,1972-07-29,24.9,21.3,30.1,,,,6.9,5,200,22.4,66,86.8,12.5,
129,서산,1972-07-30,25.3,21.4,31.9,,,,5.4,3.7,290,23.1,64,88,7,
129,서산,1972-07-31,25,21.7,30.6,,,,6.4,4.7,340,22.2,64,85.3,8.6,
129,서산,1972-08-01,23.6,20,30.5,,,,5.2,4.2,360,20.4,60,84,8.6,
129,서산,1972-08-02,24,20.1,26.3,6.57,.4,.9,7.4,5.3,230,22.7,70,92.5,1.2,
129,서산,1972-08-03,25.5,23.4,28.6,2.62,1.7,1.7,8.7,6.3,230,24.2,76,92.3,4.2,
129,서산,1972-08-04,25.6,23.6,29.3,5.6,13,48.8,13.8,9.7,200,23.9,76,91,3,
129,서산,1972-08-05,26.4,24.6,29.1,.22,.2,.2,18.9,11.7,200,23.6,70,85,6.1,
129,서산,1972-08-06,25.2,24.2,27.3,6.12,1.1,4,16.5,10,180,23.9,81,93,0,
129,서산,1972-08-07,25.1,22.5,27.8,3.52,.8,1.5,13,8.7,200,23.4,78,91,0,
129,서산,1972-08-08,25.3,23.1,29.2,,,,8.4,5.2,200,22.9,65,87.3,7.1,
129,서산,1972-08-09,22.4,19.6,24.1,9.47,10.8,24.2,17.2,11.3,50,21,75,92.3,5.2,
129,서산,1972-08-10,22.1,19.1,25.5,,,,10.9,7,230,19.1,64,83.5,11.5,
129,서산,1972-08-11,22.4,16.7,28.2,,,,6.1,3.7,230,18.9,52,82,13.1,
129,서산,1972-08-12,22.3,17.1,28.3,,,,7.3,5.3,230,18.2,50,79.3,12.1,
129,서산,1972-08-13,22.4,16.3,28.7,,,,5.6,3.7,180,19.3,57,84,12,
129,서산,1972-08-14,23.5,16.5,31,,,,5.4,4,50,20.4,53,83.8,11,
129,서산,1972-08-15,25.7,21.2,30.4,,,,8.2,6.5,200,22.9,66,85.8,7.3,
129,서산,1972-08-16,27.3,22.1,31.5,,,,8.3,6.5,230,23.7,61,81.3,9.5,
129,서산,1972-08-17,27.9,23.7,33.3,,,,7.9,6.3,360,24.2,55,81.5,11,
129,서산,1972-08-18,24,20,28,14.03,9.5,20.2,22.2,12,200,22.9,76,94,0,
129,서산,1972-08-19,20.8,18.9,24.7,20.55,11.4,38.8,18.4,12.3,180,20.1,89,95.5,0,
129,서산,1972-08-20,21.7,17.2,26.6,,,,9,6,360,18.8,62,84,12.4,
129,서산,1972-08-21,22.8,17.9,28.3,,,,7.8,5,50,19.3,58,81.8,12,
129,서산,1972-08-22,23.1,17.6,29.3,,,,5.8,4.3,20,18.3,46,77,12.6,
129,서산,1972-08-23,22.3,16.6,28.5,,,,6.3,5.7,230,19.4,53,85,11.9,
129,서산,1972-08-24,22.5,16.5,28.7,,,,4.9,3.7,230,18.9,56,81.5,11.7,
129,서산,1972-08-25,22,20.4,25,13.45,7.5,22.9,20.6,16.3,200,21.1,89,94.8,0,
129,서산,1972-08-26,23.6,19.4,28.9,2.48,.2,.5,8.5,5.5,20,20.1,63,81.3,7.5,
129,서산,1972-08-27,24.4,19.6,27.1,4.25,3.8,6.9,19.6,9.5,200,22.3,74,88.5,3.7,
129,서산,1972-08-28,20,15.9,24.9,1.53,.1,.2,8.1,5.2,340,13.3,40,67.8,7.8,
129,서산,1972-08-29,18.3,14,23.9,5.65,.2,.4,7.8,5.5,200,15.5,58,85.5,.8,
129,서산,1972-08-30,19.1,16.6,22.7,.53,.4,.5,5.8,4.7,20,17.8,78,92.3,0,
129,서산,1972-08-31,20.3,15.6,23.9,7.22,.3,.4,6.7,4.8,290,18.9,73,91.5,0,
129,서산,1972-09-01,18.4,13.7,23.4,,,,6,4.7,20,14.4,49,81.8,3.3,
129,서산,1972-09-02,21.9,17.2,27.1,2.78,1,1.7,12.7,8.7,180,18.9,71,83.5,1.3,
129,서산,1972-09-03,22.5,20.4,24.2,9.15,10.9,14.2,19.1,10.7,200,21.4,85,93.5,0,
129,서산,1972-09-04,19.3,14.5,22.9,12.1,3.8,8.3,6,3.7,320,17.7,62,90.5,3.7,
129,서산,1972-09-05,18.3,12.5,24,,,,6.7,4.3,360,14.4,49,80.8,9.9,
129,서산,1972-09-06,20.3,15.3,26.4,.7,0,0,6.9,5,20,16.4,63,78.8,6.3,
129,서산,1972-09-07,19.1,17.2,21.3,7.17,.2,.3,9.7,6.2,20,17.3,80,89.8,0,
129,서산,1972-09-08,21,16.5,26.6,,,,8.4,7.3,20,16.5,58,76,11.6,
129,서산,1972-09-09,19.4,15.2,24.8,,,,6.6,5,50,15.6,59,79.5,7,
129,서산,1972-09-10,19.2,11.9,26.3,,,,5.2,3.8,360,16.2,54,84.8,11.7,
129,서산,1972-09-11,19.8,13.1,27.2,,,,5.4,3.7,20,16.6,45,84.5,8.9,
129,서산,1972-09-12,21,16.5,27.3,.73,.6,.6,5.4,3.7,20,18.6,58,86.5,9.2,
129,서산,1972-09-13,20.7,17,24.7,3.72,1.4,1.4,8.8,4.7,70,17.5,68,82.5,3.1,
129,서산,1972-09-14,19.6,16.8,24.5,3.7,.7,2.8,15.6,12.7,50,15.1,56,76.8,8.5,
129,서산,1972-09-15,20.4,15.9,25.3,,,,8.6,6.7,20,15.4,53,74.5,10.9,
129,서산,1972-09-16,19.7,13.5,26.1,,,,6.4,4.2,360,16.8,52,85.3,11.3,
129,서산,1972-09-17,20,15.8,25.8,.27,1.6,1.6,10.1,6.3,270,17.4,57,86.8,8.6,
129,서산,1972-09-18,20.1,14.6,24.5,,,,9.3,6.6,290,15.7,57,76.8,10.8,
